date,erg_in_contract,sigusd_circulating,erg_price,reserves_usd,reserve_ratio,mint_available,redeem_available
2022-11-26,1804277.306105753,684883.81,1.3800508593335086,2489994.4467671923,3.635645069150039,False,True
2022-11-27,1802831.195456549,680883.81,1.360153754126726,2452127.618556998,3.601389227564389,False,True
2022-11-28,1803003.51899563,680650.81,1.3692411409742609,2468746.595530184,3.6270383569075366,False,True
2022-11-29,1770410.664373024,634650.81,1.3287568958071128,2352445.3786961073,3.7066767136027243,False,True
2022-11-30,1770856.163660918,634650.81,1.3398011865095405,2372595.189210631,3.7384261578593603,False,True
2022-12-01,1774649.140364613,633587.91,1.3758073737805434,2441575.373186937,3.8535700171219127,False,True
2022-12-02,1787713.590220384,636496.66,1.4468188285888155,2586497.682454962,4.063646905004909,True,True
2022-12-03,1787817.455820784,636496.66,1.4124653759757344,2525230.2549118847,3.9673896402093995,False,True
2022-12-04,1787875.118121634,636496.66,1.3655565647889716,2441444.604573855,3.8357539921322683,False,True
2022-12-06,1785843.348798152,633459.6,1.400099265374651,2500357.960726499,3.947146685797325,False,True
2022-12-07,1784615.158412189,631597.99,1.3721793313510746,2448812.0347890295,3.8771688218783433,False,True
2022-12-08,1779901.257916155,624888.6,1.342739288507298,2389943.3486675825,3.8245910529774148,False,True
2022-12-09,1780585.216465008,623265.08,1.339262481874934,2384670.976192743,3.826094309972802,False,True
2022-12-10,1780584.486982114,623264.08,1.3568615662014856,2416006.65576062,3.8763771782911345,False,True
2022-12-11,1780709.015690698,623264.08,1.3905037569175691,2476082.5762949022,3.972766369425465,False,True
2022-12-12,1780072.158590483,622308.31,1.3672632177377526,2433827.187359811,3.9109668764664423,False,True
2022-12-13,1780071.909394869,621385.69,1.366211158448801,2431954.1054565334,3.9137594324976064,False,True
2022-12-14,1771491.745067213,616597.54,1.4077824110595405,2493874.9200427937,4.044574877873813,True,True
2022-12-15,1800260.568517141,658524.38,1.5072372650878212,2713419.815737222,4.120454607522992,True,True
2022-12-16,1801936.813670575,660483.23,1.4073672059737836,2535986.7787968596,3.839592988298673,False,True
2022-12-17,1766799.908745742,612071.41,1.3368833478737467,2362005.3770270376,3.859035626295692,False,True
2022-12-18,1767652.473266941,611158.78,1.3398916069847622,2368462.712996231,3.8753639651486815,False,True
2022-12-19,1767680.209734593,610586.62,1.340318476406597,2369254.4454855635,3.8802921123387266,False,True
2022-12-20,1766476.850295754,608731.28,1.2784659500705653,2258380.5046910206,3.7099793930271177,False,True
2022-12-21,1763814.665357126,601934.18,1.3028517449979966,2297989.014613589,3.817674906936816,False,True
2022-12-22,1759718.204626236,596555.63,1.260323118401531,2217813.5351624815,3.71769776971593,False,True
2022-12-23,1759759.058655636,596555.63,1.279020424532419,2250767.7782765017,3.7729386248127468,False,True
2022-12-24,1759844.65161618,596555.63,1.2663867898588363,2228644.0190104563,3.7358527971824795,False,True
2022-12-25,1767118.7288985,596555.63,1.2860642878500044,2272628.2896272545,3.8095831726996767,False,True
2022-12-27,1767169.728654505,596555.63,1.2871303435388997,2274577.779934617,3.8128510830324696,False,True
2022-12-28,1767104.703136827,596111.34,1.254791648286202,2217348.223143359,3.7196880420750915,False,True
2022-12-29,1762235.976993115,589869.32,1.2270765361591651,2162398.4185437737,3.66589402978913,False,True
2022-12-30,1770220.807693436,588571.76,1.246477996609697,2206541.285930514,3.7489758019149844,False,True
2022-12-31,1750577.943677478,563009.71,1.229064560334574,2151573.310677362,3.8215563114841524,False,True
2023-01-01,1759924.97797006,558586.79,1.1323508720765625,1992852.5835937224,3.567668658246863,False,True
2023-01-02,1759937.78408128,558586.79,1.1664814634158456,2052934.8018959719,3.675229773865529,False,True
2023-01-03,1765884.16786528,557586.79,1.193744813968186,2108015.067457704,3.7806043924708184,False,True
2023-01-04,1766135.08651888,557586.79,1.1828734929011926,2089114.3787259376,3.746707088820984,False,True
2023-01-05,1766151.26878879,557586.79,1.1903082645977547,2102264.4517691075,3.770290992311901,False,True
2023-01-06,1766192.50281817,557586.79,1.1780117248700626,2080595.4766974053,3.7314289255263833,False,True
2023-01-07,1764289.84503666,555004.47,1.1615705383643191,2049347.1051299344,3.6924875670459634,False,True
2023-01-08,1764736.40147114,554504.47,1.192195517191231,2103910.8268580777,3.7942179742177333,False,True
2023-01-09,1766359.71317502,556353.0,1.2381707881564872,2187054.998229781,3.9310563585165914,False,True
2023-01-10,1774871.027831308,570817.48,1.3459853745734702,2388950.4452151232,4.185138908526633,True,True
2023-01-11,1801603.608826364,545363.93,1.6012773211489997,2884867.0005138502,5.28980162020222,True,True
2023-01-12,1758687.086413368,613422.26,1.893710367861488,3330443.9693651074,5.42928450194342,True,True
2023-01-13,1761810.249839479,614772.26,1.7872610286141508,3148814.799351061,5.1219207570475955,True,True
2023-01-14,1771808.366147629,634616.64,1.856132626585836,3288711.316464357,5.182201520061556,True,True
2023-01-15,1778962.434028898,647036.19,1.8296351356051008,3254852.174220843,5.0304020463227,True,True
2023-01-16,1766580.065379189,624103.82,1.8367632128021896,3244789.2765581813,5.1991177951100855,True,True
2023-01-17,1772019.230415664,633776.16,1.7696405253787098,3135837.0418939525,4.9478620999154534,True,True
2023-01-18,1949473.658758834,795386.79,1.7157116362154248,3344734.6408279897,4.205167451709865,True,True
2023-01-19,2028298.251886333,641971.02,1.607559788277352,3260610.708365717,5.079062148889084,True,True
2023-01-20,2012772.873720077,613128.95,1.768780307282145,3560153.0220677643,5.8065322507896004,True,True
2023-01-21,2017474.709107413,621175.36,1.8246352978918972,3681155.566841573,5.926113306943748,True,True
2023-01-22,2248481.229031894,1034492.48,1.7874325784322358,4019008.6007649605,3.885005138717838,False,True
2023-01-23,2025684.532086055,636511.96,1.7352917646359145,3515153.686279287,5.522525745281027,True,True
2023-01-24,2035992.62185578,654861.96,1.77175435126746,3607278.7869214225,5.508456754644021,True,True
2023-01-25,2035403.093604846,653857.24,1.6756089922620276,3410539.7265222296,5.216031142397735,True,True
2023-01-26,2015282.61531185,619578.51,1.6944229471200172,3414741.108316441,5.511393718798351,True,True
2023-01-27,2017071.656220363,628131.04,1.7308960337330104,3491341.3295071004,5.558300907255117,True,True
2023-01-28,2025815.196093102,641249.94,1.7024172116692609,3448782.6574900355,5.378219072410418,True,True
2023-01-29,2015802.492574594,625381.18,1.7185614778242455,3464280.510640792,5.5394703605260265,True,True
2023-01-30,1336286.782295836,631926.24,1.9492907397956367,2604811.450440581,4.122018181173456,True,True
2023-01-31,1329868.978054426,620426.24,1.7168050469967844,2283125.7733682944,3.6799310315571025,False,True
2023-02-01,1329153.670039493,619182.86,1.7715692039842066,2354687.7092045513,3.8028954955318874,False,True
2023-02-02,1328421.294334951,617837.68,1.805632292476892,2398640.3870651377,3.8823148291394878,False,True
2023-02-03,1328800.66013897,617521.43,1.7205618388627708,2286283.70729077,3.7023552482879336,False,True
2023-02-04,1323979.42036697,608521.43,1.7663296991946704,2338584.171316724,3.843059678796725,False,True
2023-02-05,1320562.629811302,602753.25,1.7316377721074707,2286736.1302148257,3.793818001337738,False,True
2023-02-06,1320137.576611696,602020.25,1.6276922007091914,2148777.6373139904,3.5692780057049416,False,True
2023-02-07,1320536.615575096,602020.25,1.7003905027834854,2245427.9197017397,3.729821247211767,False,True
2023-02-09,1320794.673697913,602020.25,1.72225522696557,2274745.530524515,3.7785199592945835,False,True
2023-02-11,1320814.941515552,602020.25,1.6773133352791358,2215420.5148399672,3.679976736397102,False,True
2023-02-12,1320815.014687802,602020.25,1.6875489398793462,2228939.9778131233,3.7024335606869094,False,True
2023-02-13,1321033.904855072,601975.25,1.698944610807926,2244363.433348075,3.7283317434530323,False,True
2023-02-15,1321279.116443636,601975.25,1.6718615781885775,2208995.7888450664,3.6695790879194226,False,True
2023-02-16,1321265.03261354,601951.25,1.7766358365909534,2347406.80657573,3.899662649717448,False,True
2023-02-18,1321123.766239865,601700.71,1.701141834819993,2247418.9077255833,3.7351109453162907,False,True
2023-02-21,1319778.8616147,602373.92,1.7988265467245894,2374053.2520784806,3.941162080985313,False,True
2023-02-22,1321468.648956507,606708.91,1.7633030240056118,2330149.664833619,3.840638610093296,False,True
2023-02-23,1321303.113322095,606408.91,1.750610859395873,2313087.578735235,3.8144023621540044,False,True
2023-02-25,1321218.184029925,606263.85,1.6795183649967902,2219010.204245968,3.6601394001076724,False,True
2023-02-26,1322912.443833385,606263.85,1.6490540192443643,2181554.0826118276,3.5983575181199203,False,True
2023-02-27,1322342.676439385,605263.85,1.709686352012614,2260791.2265922483,3.7352160162749657,False,True
2023-03-01,1319341.316543087,600318.85,1.625036100791721,2143977.2686485937,3.5713975475675865,False,True
2023-03-02,1319342.491098587,600318.85,1.550199430180476,2045243.9779139191,3.40692946409049,False,True
2023-03-03,1320660.435138587,600318.85,1.5481269766350978,2044550.0466126932,3.4057735262064375,False,True
2023-03-04,1320664.446881207,600318.85,1.5110807553483805,1995630.6299550054,3.324284469753041,False,True
2023-03-05,1320669.111698207,600318.85,1.4924115700451843,1970981.8624997,3.283225010341921,False,True
2023-03-07,1316914.677570296,594625.74,1.4887738172003495,1960588.091453497,3.2971799899773884,False,True
2023-03-08,1316923.926583496,594625.74,1.4860575807935847,1957024.7844278584,3.291187469327948,False,True
2023-03-09,1316970.129829496,594625.74,1.4638001168988175,1927781.029996667,3.2420073675193866,False,True
2023-03-10,1316751.307913876,594299.74,1.3999009901717867,1843321.45975863,3.101669638554158,False,True
2023-03-11,1317057.295214876,594299.74,1.3931453427335747,1834852.2369418833,3.087418878799919,False,True
2023-03-12,1314945.766903712,591299.74,1.388876133619491,1826296.792656544,3.088614232532123,False,True
2023-03-13,1315373.659796432,591299.74,1.429486097289555,1880308.3594198802,3.1799580351918983,False,True
2023-03-15,1318560.930997408,585468.74,1.4652265042291397,1931990.423538452,3.299903635398966,False,True
2023-03-17,1318515.002547512,585397.74,1.5297240515082124,2016964.1116713411,3.4454593413212375,False,True
2023-03-18,1317556.273441713,582871.89,1.4988492093421173,1974818.178711858,3.3880827203930832,False,True
2023-03-19,1317505.785323307,582769.89,1.5359888280350074,2023674.1671280882,3.472509822235476,False,True
2023-03-21,1318515.359117907,582769.89,1.496632934437515,1973333.5110175672,3.386128118282788,False,True
2023-03-23,1317080.800686022,580522.5,1.5040952943105033,1981015.0345385557,3.4124689991146866,False,True
2023-03-24,1329151.646181022,580522.5,1.6069448312259842,2135873.3677461017,3.679225814238211,False,True
2023-03-25,1329165.130105416,580522.5,1.5272093990814244,2029913.4796282756,3.496700781844417,False,True
2023-03-26,1376090.116851756,580522.5,1.5334822230918423,2110209.731564544,3.635017990800605,False,True
2023-03-27,1376121.78194922,580522.5,1.5340083269436884,2110982.27239869,3.63634875891751,False,True
2023-03-29,1376174.688427088,580522.5,1.4907171521358296,2051487.2123734413,3.5338633943963265,False,True
2023-03-30,1374147.663404045,577429.55,1.5002144138433045,2061516.1313878456,3.570160431498259,False,True
2023-03-31,1373096.059435458,575840.18,1.4982060838515288,2057180.8699587635,3.5724858066673346,False,True
2023-04-01,1385866.037158405,575464.04,1.526096670227286,2114965.544688526,3.6752349368146895,False,True
2023-04-02,1386008.30820957,573968.3,1.4821920161844726,2054330.4487935724,3.5791705723008955,False,True
2023-04-03,1390103.289739375,561135.77,1.4494798687680628,2014926.7339854816,3.590800732566882,False,True
2023-04-04,1390096.652640923,561126.17,1.44873984335099,2013888.4067897461,3.5890117311579783,False,True
2023-04-06,1389876.976872275,560804.17,1.456231134507414,2023982.1268564477,3.609071107400017,False,True
2023-04-07,1389885.030328175,560804.17,1.4507378744310655,2016358.8546018538,3.5954776416905987,False,True
2023-04-08,1391762.688018956,560804.17,1.445521483454859,2011822.8654022836,3.587389276014626,False,True
2023-04-09,1384518.80270735,546286.4,1.4066504603303709,1947534.011164348,3.56504209360575,False,True
2023-04-10,1387820.688836044,545984.39,1.4143737734117603,1962897.184487944,3.595152572929684,False,True
2023-04-11,1390129.108957517,537845.76,1.458836823617016,2027971.5337291367,3.7705448002957884,False,True
2023-04-12,1399368.034427387,537845.76,1.5472875446217016,2165224.7300112485,4.025735426474773,True,True
2023-04-13,1405510.600018681,563853.64,1.5905211747901231,2235494.3707216834,3.964671347553389,False,True
2023-04-14,1422247.58831107,602736.76,1.799890783409475,2559890.3259274485,4.24711166766641,True,True
2023-04-15,1469898.133882125,718769.96,2.048527823853618,3011127.225488044,4.189278062605794,True,True
2023-04-16,1483444.38364977,739369.5,2.0110303998285834,2983251.751974663,4.034859095451818,True,True
2023-04-17,1435369.2801574,644677.86,2.070036223461043,2971266.40396902,4.608916465611244,True,True
2023-04-18,1435166.00364826,644277.86,1.9371630502473356,2780150.553238542,4.315142155030039,True,True
2023-04-19,1442483.76671836,660345.22,1.907691612544846,2751814.1830007113,4.167235711951865,True,True
2023-04-20,1438767.380324355,653530.09,1.7357180746775014,2497294.547285382,3.8212388159287083,False,True
2023-04-21,1436296.421407474,649204.64,1.7121985207992447,2459224.608163126,3.788057658003069,False,True
2023-04-22,1437378.804139765,643843.76,1.6481352389891484,2368994.658878828,3.679455802878058,False,True
2023-04-23,1436816.515988051,642727.42,1.7502533699484824,2514792.9491057238,3.912689689053135,False,True
2023-04-24,1432883.1381763,636111.24,1.6777298873156437,2403990.86594901,3.7791988488507293,False,True
2023-04-25,1431421.974157452,633277.96,1.6261946513275736,2327770.7581676045,3.675748889425434,False,True
2023-04-26,1431540.21444462,625669.95,1.6843652012937873,2411236.521463164,3.853847418216528,False,True
2023-04-27,1431270.938156679,625147.01,1.6320882953912248,2335960.5456991335,3.7366579513819214,False,True
2023-04-28,1427360.842583528,612371.9,1.684446133771641,2404312.4527868554,3.926229228981368,False,True
2023-04-29,1431064.027349237,617975.53,1.744699519441775,2496776.7208066247,4.040251756904719,True,True
2023-04-30,1442247.15140612,618773.54,1.7137736875605916,2471685.2190390253,3.994490810061182,False,True
2023-05-01,1443192.17009432,618773.54,1.6730738398896412,2414567.065718368,3.9021821549098044,False,True
2023-05-02,1443298.893596,618773.54,1.6222078502114308,2341330.795392904,3.7838250087308256,False,True
2023-05-03,1444745.586358349,617238.54,1.609548500914855,2325388.0927264336,3.7674058601824076,False,True
2023-05-04,1444745.578312276,617238.52,1.6563463842232302,2392999.114760038,3.876943899677612,False,True
2023-05-05,1445048.263898368,616938.5,1.5756938682005848,2276953.688678559,3.6907304191237196,False,True
2023-05-06,1446104.284041228,616937.03,1.5790987077243852,2283541.4061642005,3.7014173167141555,False,True
2023-05-07,1450495.371239388,616337.03,1.529509108991425,2218545.8828605423,3.5995661056752377,False,True
2023-05-08,1451097.170630146,616337.03,1.5418469846680194,2237369.7969963853,3.630107697725683,False,True
2023-05-10,1451097.586076554,616337.03,1.500704553862572,2177668.75552407,3.533243419633686,False,True
2023-05-12,1451107.798218634,616337.03,1.4983086859501922,2174207.418321038,3.527627438385518,False,True
2023-05-13,1449290.233839395,613637.27,1.462942349645433,2120228.0600111834,3.4551813647355276,False,True
2023-05-14,1444508.391007368,606600.97,1.4448728524060883,2087130.9592393448,3.440698354371812,False,True
2023-05-15,1444509.456366803,606600.97,1.4528280160923157,2098623.807719972,3.459644661827646,False,True
2023-05-16,1444843.574425447,605417.96,1.4054091160425837,2030596.3307530745,3.3540404562049573,False,True
2023-05-17,1446124.295183987,605411.96,1.399974136353733,2024536.611210353,3.3440644469764904,False,True
2023-05-18,1446546.716133274,604520.5,1.4030796891577624,2029620.316824456,3.357405277115426,False,True
2023-05-19,1447886.986961067,604520.5,1.3880709531012727,2009769.8699739783,3.3245685960591547,False,True
2023-05-20,1450808.75680838,604520.5,1.389659100650884,2016129.5922027603,3.3350888715978373,False,True
2023-05-21,1455671.304567116,604450.0,1.3882703306158986,2020865.2832594665,3.3433125705343145,False,True
2023-05-22,1454910.358474644,598419.53,1.393652217028429,2027639.0466658138,3.388323650910614,False,True
2023-05-23,1454910.330990196,598419.49,1.4311821715702864,2082241.7269465928,3.4795687001213693,False,True
2023-05-24,1458654.645521,598419.49,1.407178923378224,2052588.0736648857,3.430015412206721,False,True
2023-05-25,1460103.297130979,598419.49,1.36696656987915,1995912.3957483715,3.33530646829095,False,True
2023-05-26,1461783.720056227,598419.49,1.37252613798145,2006336.3638529303,3.3527256337405227,False,True
2023-05-27,1461776.641776907,598409.49,1.377959729409562,2014269.345760125,3.3660384392635967,False,True
2023-05-28,1466332.580381821,598409.49,1.3838862580732978,2029237.5077555613,3.3910516822779018,False,True
2023-05-29,1468346.131776721,598409.49,1.4726895076465605,2162417.941860991,3.613609038621682,False,True
2023-05-30,1463904.00574228,587726.5,1.394657498866729,2041644.699229514,3.4738006525646097,False,True
2023-05-31,1460197.688796121,581015.71,1.388948635350219,2028139.5871949159,3.490679429640407,False,True
2023-06-01,1460116.53709189,580890.59,1.3712086088385462,2002124.3655679259,3.4466462360285886,False,True
2023-06-02,1461441.892740333,580370.73,1.3567891593081511,1982868.5170288696,3.416554995853891,False,True
2023-06-04,1463470.187662489,580370.73,1.3514192271262846,1977761.7499331995,3.4077558493227245,False,True
2023-06-05,1467919.026538822,580370.73,1.3564289799497784,1991127.9078169263,3.4307862283422295,False,True
2023-06-06,1482065.586945645,580370.73,1.28866732929853,1909889.5017745027,3.290809482715475,False,True
2023-06-07,1482348.488172074,577364.73,1.3041032397882648,1933135.465920438,3.3482049828718115,False,True
2023-06-08,1485897.761922457,577364.73,1.2520108698875183,1860360.149468452,3.2221575943311467,False,True
2023-06-09,1487719.362239948,577364.73,1.4089137470230737,2096068.2611722627,3.6304057942234587,False,True
2023-06-11,1489211.691865419,577364.73,1.305327992535931,1943909.7082037248,3.3668660505184045,False,True
2023-06-12,1490198.766727726,577364.73,1.289473995188423,1921572.5573572617,3.328177939371637,False,True
2023-06-14,1489079.182120706,573564.09,1.2290606588249424,1830168.6406197813,3.190870336076621,False,True
2023-06-15,1490390.182648935,573438.96,1.1921832722054468,1776818.2448132809,3.098530739545986,False,True
2023-06-16,1490883.8621515,573438.96,1.2009871691762346,1790532.3891758616,3.1224463527484456,False,True
2023-06-17,1492523.991444626,573438.96,1.2034651629401645,1796200.6285560112,3.132330995710531,False,True
2023-06-19,1493060.379774827,573438.96,1.190240290114682,1777100.6195819275,3.0990231629569216,False,True
2023-06-20,1514092.371617004,573438.96,1.1963993280602072,1811459.0960236692,3.158939699569191,False,True
2023-06-21,1504915.276305188,562054.62,1.2025248207844148,1809697.9729346242,3.219790227744457,False,True
2023-06-22,1503178.759566874,559724.49,1.2422136265676909,1867269.1383010896,3.3360504527881023,False,True
2023-06-23,1502346.370887531,558672.6,1.2565655838095322,1887796.7446184224,3.3790752304989047,False,True
2023-06-24,1502400.018443187,556565.25,1.2980071488410847,1950125.9643582343,3.5038586479451137,False,True
2023-06-25,1501578.147794447,555485.0,1.2926028882582374,1940944.2507845566,3.4941434076249704,False,True
2023-06-26,1495516.482228744,547383.45,1.3098925550757332,1958965.906064482,3.578781759047487,False,True
2023-06-27,1493933.914187107,545280.35,1.2603337076875605,1882855.2691076263,3.4530040723228455,False,True
2023-06-28,1488293.706111687,537975.51,1.2697678402202182,1889787.4848227808,3.512776045925921,False,True
2023-06-29,1488293.748898851,537975.51,1.2350032220580236,1838047.575258896,3.4166008323666928,False,True
2023-06-30,1486747.185120665,532642.51,1.2210491780935804,1815391.4284245323,3.40827364384516,False,True
2023-07-03,1483132.431159665,528142.51,1.2185156903440313,1807220.1382261408,3.421841840048325,False,True
2023-07-04,1483286.045579023,528142.51,1.277504722004398,1894904.9273104325,3.5878667053527513,False,True
2023-07-05,1482509.39688911,527181.97,1.2250232088015212,1816108.4184555055,3.444936514910602,False,True
2023-07-06,1482462.377921576,527122.57,1.238808437160016,1836486.9015415485,3.4839845722059457,False,True
2023-07-07,1481754.565029675,526226.97,1.2258097336321945,1816349.1686673139,3.4516459098767096,False,True
2023-07-08,1479076.708063571,522840.98,1.2449258576053028,1841340.8392500693,3.5217989975653197,False,True
2023-07-09,1478879.26785408,522388.34,1.2333259948905106,1823940.2443490834,3.4915408800071672,False,True
2023-07-10,1475617.402439121,518024.98,1.2228552718805616,1804466.5198513793,3.4833581188524527,False,True
2023-07-11,1475928.502079,518024.98,1.2091786448112554,1784661.2259821913,3.4451258045165916,False,True
2023-07-12,1474398.334604586,515584.02,1.2148970873535403,1791242.242310022,3.474200465542012,False,True
2023-07-13,1475298.968607077,515020.11,1.1957189623556834,1764042.951907264,3.4251923714343198,False,True
2023-07-15,1475875.268240972,515020.11,1.2365607701705297,1825009.4583716933,3.5435693149374172,False,True
2023-07-16,1475975.392129472,515020.11,1.21637878629057,1795345.1560731952,3.4859709770812546,False,True
2023-07-17,1501096.131068917,457181.52,1.2285153107714208,1844119.579957908,4.033670433481012,True,True
2023-07-19,1499349.33308102,454960.14,1.1803280598194872,1769724.0893071624,3.8898442604382053,False,True
2023-07-20,1495562.53811017,449044.71,1.1681677650473696,1747067.9476327288,3.890632511031538,False,True
2023-07-21,1494380.051395456,447639.65,1.2382365766464842,1850396.0390487066,4.133673232584974,True,True
2023-07-22,1495261.046418564,448689.33,1.1925668783663186,1783198.7984701418,3.974239366178246,False,True
2023-07-25,1494997.134719372,448376.09,1.1710283532754018,1750684.0328218702,3.9044990842885268,False,True
2023-07-27,1495102.097564372,448376.09,1.1686863881672034,1747305.4703437157,3.896963975808156,False,True
2023-07-28,1494751.409659989,447960.99,1.164527948590082,1740679.79274348,3.885784324084738,False,True
2023-07-29,1496101.24655442,447960.99,1.1699272330604926,1750329.5917597667,3.9073259297863565,False,True
2023-07-30,1496163.842870951,447960.99,1.1962931899830491,1789850.6163253873,3.9955501846832404,False,True
2023-08-01,1489328.971513511,439800.99,1.168557238116775,1740366.1495991254,3.957167421562933,False,True
2023-08-03,1485211.745413474,434950.41,1.164642969979545,1729741.4182268523,3.976870416622558,False,True
2023-08-04,1480818.920241672,429819.66,1.1468607295569375,1698293.0672100806,3.9511758657342027,False,True
2023-08-05,1482762.990803611,429819.66,1.1356393559883728,1683884.0079596064,3.917652366016963,False,True
2023-08-06,1482995.582238079,429819.66,1.1290246180724413,1674338.5208394649,3.8954442447780657,False,True
2023-08-07,1485606.266842794,429819.66,1.14177451508718,1696227.3749349068,3.9463699146169975,False,True
2023-08-08,1486498.766656302,429819.66,1.1371418796880015,1690360.0016694432,3.9327191354379725,False,True
2023-08-09,1497017.380646608,441935.72,1.1891357789470267,1780156.929032442,4.02809016893326,True,True
2023-08-10,1499118.577843987,444402.36,1.193596847267659,1789343.2081949594,4.026403478584046,True,True
2023-08-11,1499708.338369459,445094.36,1.1983472910500437,1797171.4246502034,4.037731290619372,True,True
2023-08-13,1501044.524666925,446694.86,1.209158352732275,1815000.5248240596,4.063177545459242,True,True
2023-08-14,1506343.518601689,447064.96,1.2208258281389814,1838983.0735586942,4.113458307174631,True,True
2023-08-15,1514503.489755756,457251.06,1.303364977088895,1973950.8062265625,4.316995582747391,True,True
2023-08-16,1513281.155107953,455644.81,1.2244210340530302,1852893.2767502435,4.066529972656209,True,True
2023-08-17,1514092.054240312,456605.44,1.198826456399147,1815133.6120470185,3.975278113302852,False,True
2023-08-18,1512264.655621321,455211.62,1.155599586885666,1747572.4112977926,3.83903295635949,False,True
2023-08-19,1511537.196190988,453745.39,1.1388159708065235,1721362.6994904105,3.793675346190097,False,True
2023-08-20,1512347.405395988,453745.39,1.1438761964863615,1729938.19785038,3.812574708142776,False,True
2023-08-21,1512357.294875348,453745.39,1.126662758447972,1703916.6416031725,3.7552263431330344,False,True
2023-08-22,1514671.640447129,453745.39,1.1341100662338175,1717804.3544699785,3.785833183825798,False,True
2023-08-24,1515841.714209765,453745.39,1.1147375436002824,1689765.6689850348,3.724039309765846,False,True
2023-08-26,1517722.229610765,453745.39,1.1132185391605995,1689556.5232988638,3.7235783779508234,False,True
2023-08-27,1517501.976832558,453499.64,1.100109622128212,1669418.5263120802,3.6811904113354537,False,True
2023-08-28,1511328.618921971,446807.62,1.090040862652675,1647409.951521381,3.687067717245693,False,True
2023-08-29,1504162.795798485,438375.63,1.0825948021306129,1628398.8242896902,3.7146198667332175,False,True
2023-08-30,1496569.219616296,429447.46,1.0697948823783403,1601022.09227046,3.728097710184291,False,True
2023-08-31,1497280.792709991,426060.57,1.026408617043857,1536821.907771792,3.6070503021948075,False,True
2023-09-01,1497067.158718225,424685.57,1.015831096151411,1520767.372853013,3.5809254664645493,False,True
2023-09-03,1498547.906488225,424685.57,1.028622988080541,1541440.8253537575,3.629604898875555,False,True
2023-09-04,1497511.320375025,423485.57,1.016139612388239,1521680.5726328779,3.593228861689143,False,True
2023-09-05,1497516.299233858,423485.57,1.04116149304789,1559156.3059738746,3.6817223925100317,False,True
2023-09-07,1496836.165387295,422766.63,1.0295956260441093,1541135.9687873959,3.645358596035349,False,True
2023-09-09,1496840.159982695,422766.63,1.014718832833969,1518871.9000766515,3.592695809687372,False,True
2023-09-11,1497666.359448934,422766.63,1.0121126342945588,1515807.044356202,3.585446288313252,False,True
2023-09-12,1495641.10199229,419081.63,0.9770234698126448,1461276.4590629148,3.486854002793954,False,True
2023-09-13,1523872.18140449,418676.65,0.977293561242126,1489270.4710426012,3.557089871246942,False,True
2023-09-14,1522022.690495535,416806.87,1.0012631802194758,1523945.2794517623,3.6562383903407407,False,True
2023-09-16,1521116.632503351,415777.67,0.9735739792848608,1480919.5728626747,3.5618064165463115,False,True
2023-09-17,1519701.00817406,414276.62,0.9649750823616262,1466473.6055278098,3.539841581037834,False,True
2023-09-18,1514726.939543583,408880.14,0.9585696182390698,1451971.224174727,3.551092562663295,False,True
2023-09-19,1514823.672593695,408880.14,0.943923827814192,1429878.159498193,3.4970594548764167,False,True
2023-09-21,1514404.308881842,408097.64,0.9737630177414952,1474670.909897506,3.6135247189802566,False,True
2023-09-22,1515733.514646316,408097.64,0.9239095756329724,1400400.7082895515,3.43153346412283,False,True
2023-09-23,1517045.566518987,408097.64,0.9293788361299596,1409910.0429675314,3.454835080564375,False,True
2023-09-27,1517045.605138941,408097.64,0.9724821571677692,1475299.782607401,3.6150657048822947,False,True
2023-09-28,1516474.489235859,407543.37,0.9570322602086028,1451315.0079820806,3.5611302129196227,False,True
2023-09-30,1518899.383073859,407543.37,1.0164533228766608,1543890.325040734,3.788284729158357,False,True
2023-10-01,1515654.718710478,404306.47,0.9874148152659952,1496579.9240825404,3.7015977609325432,False,True
2023-10-03,1514984.827385717,403489.92,0.9677649402682555,1466149.200982252,3.6336699587990995,False,True
2023-10-05,1513648.743194663,402202.67,0.9433692685168802,1427929.7076590443,3.550274063717788,False,True
2023-10-06,1511835.953302144,400482.87,0.931675638246532,1408540.7267168292,3.517106054290984,False,True
2023-10-07,1513698.063534885,400374.72,0.930981315369696,1409224.6142622689,3.5197642205338764,False,True
2023-10-08,1513765.094052392,400257.19,0.9288168491334842,1406010.5249859951,3.512767690659086,False,True
2023-10-09,1512698.180703408,399261.07,0.9156039410576896,1385032.4158828375,3.46898939053296,False,True
2023-10-10,1512330.872654517,398264.83,0.9323787440833582,1410065.1596841076,3.540521415571914,False,True
2023-10-11,1512258.754970146,398053.09,0.9052195168515268,1368926.1395285672,3.439054171212607,False,True
2023-10-12,1513281.649112965,397277.61,0.9005564562786492,1362795.559276682,3.4303356770513247,False,True
2023-10-13,1515400.897892266,397277.61,0.9011407304415224,1365589.4720383757,3.4373683229678504,False,True
2023-10-14,1516988.413134428,397277.61,0.8900102671330297,1350135.2628114831,3.39846804558526,False,True
2023-10-15,1521520.544701781,397275.54,0.8822511570544377,1342363.2610452445,3.3789225006030943,False,True
2023-10-16,1523544.636216122,396175.5,0.864612657737072,1317275.9770998817,3.3249809165379527,False,True
2023-10-17,1523680.255280502,396175.5,0.9011366432370996,1373044.1106101186,3.4657471514773595,False,True
