date,erg_price,strategy,regime,sigmausd_ratio,erg_reserves,sigusd_reserves,total_usd,reserve_ratio,interventions,accum_path,window
2024-11-28,1.788621611706438,B_70_30,uip001,7.068388229405845,4611.693162400491,11137.895178048215,19386.46923487654,0.19386469234876538,0,none,hypothetical_full
2024-11-29,1.8749167440190324,B_70_30,uip001,5.351227979339193,4611.739279332115,11137.895178048215,19784.52237191826,0.19784522371918262,0,none,hypothetical_full
2024-11-30,1.81137991698226,B_70_30,uip001,5.073727629098207,4611.785396724908,11087.773506570573,19441.46895563014,0.1944146895563014,1,none,hypothetical_full
2024-12-01,1.9190377250884647,B_70_30,uip001,5.7598308074758995,4611.831514578876,11087.773506570573,19938.05216479931,0.19938052164799308,0,none,hypothetical_full
2024-12-02,1.8977635339192864,B_70_30,uip001,5.787650881660107,4611.877632894021,11087.773506570573,19840.026701174844,0.19840026701174843,0,none,hypothetical_full
2024-12-03,2.051211822935376,B_70_30,uip001,6.37595327565264,4611.92375167035,11087.773506570573,20547.806032473272,0.20547806032473273,0,none,hypothetical_full
2024-12-04,2.0686929473912428,B_70_30,uip001,6.197987162680568,4611.969870907867,11087.773506570573,20628.52305209858,0.2062852305209858,0,none,hypothetical_full
2024-12-05,2.092687263775386,B_70_30,uip001,6.172744072139165,4612.0159906065755,11087.773506570573,20739.280630441375,0.20739280630441376,0,none,hypothetical_full
2024-12-06,2.042320567671731,B_70_30,uip001,5.773412945254544,4612.062110766482,11031.258215874292,20450.567524072176,0.20450567524072175,1,none,hypothetical_full
2024-12-07,2.1842418158508594,B_70_30,uip001,6.20653824852947,4612.1082313875895,11031.258215874292,21105.217874101014,0.21105217874101015,0,none,hypothetical_full
2024-12-08,2.1799951231867927,B_70_30,uip001,5.964059422199708,4612.154352469904,11031.258215874292,21085.732211643422,0.21085732211643424,0,none,hypothetical_full
2024-12-09,2.081674893359505,B_70_30,uip001,5.609213621416156,4612.200474013428,10973.652180355279,20574.75411024984,0.2057475411024984,1,none,hypothetical_full
2024-12-10,1.862216613637953,B_70_30,uip001,5.198073498058477,4612.246596018168,10922.118682266459,19511.120919566587,0.19511120919566588,1,none,hypothetical_full
2024-12-11,1.8163176276347608,B_70_30,uip001,5.099492337352611,4612.292718484128,10871.854853494382,19249.243421888554,0.19249243421888554,1,none,hypothetical_full
2024-12-12,1.9228357906693132,B_70_30,uip001,5.4972849678608835,4612.338841411313,10871.854853494382,19740.625056454286,0.19740625056454286,0,none,hypothetical_full
2024-12-13,1.9396643174748396,B_70_30,uip001,5.540020575926857,4612.384964799728,10871.854853494382,19818.333388173858,0.1981833338817386,0,none,hypothetical_full
2024-12-14,1.931956468929573,B_70_30,uip001,5.570132207245742,4612.431088649376,10871.854853494382,19782.87093270242,0.19782870932702418,0,none,hypothetical_full
2024-12-15,1.8875024580263928,B_70_30,uip001,5.438138179213708,4612.4772129602625,10819.619003390564,19525.681080443785,0.19525681080443785,1,none,hypothetical_full
2024-12-16,2.000399163149049,B_70_30,uip001,5.753677726683208,4612.523337732392,10819.619003390564,20046.506828195903,0.20046506828195904,0,none,hypothetical_full
2024-12-17,2.036170265340901,B_70_30,uip001,5.657205222668187,4612.569462965769,10819.619003390564,20211.595790700914,0.20211595790700915,0,none,hypothetical_full
2024-12-18,1.8972357646515048,B_70_30,uip001,5.226296056336464,4612.615588660399,10767.112212878095,19518.33147627366,0.1951833147627366,1,none,hypothetical_full
2024-12-19,1.8634579942859264,B_70_30,uip001,4.990418202729852,4612.661714816286,10767.112212878095,19362.613560289134,0.19362613560289132,0,none,hypothetical_full
2024-12-20,1.722882204231753,B_70_30,uip001,5.545120008346876,4612.707841433434,10719.429776182507,18666.582029508434,0.18666582029508433,1,none,hypothetical_full
2024-12-21,1.8112984777011,B_70_30,uip001,6.337376870922063,4612.753968511848,10719.429776182507,19074.504017357725,0.19074504017357724,0,none,hypothetical_full
2024-12-22,1.739154545945322,B_70_30,uip001,6.053082018114748,4612.800096051533,10671.29602398052,18693.668280565562,0.18693668280565562,1,none,hypothetical_full
2024-12-23,1.6449122900118227,B_70_30,uip001,5.546907020210419,4612.846224052493,10625.770114564342,18213.49756044292,0.1821349756044292,1,none,hypothetical_full
2024-12-24,1.7513512748615851,B_70_30,uip001,6.091854365665018,4612.892352514734,10625.770114564342,18704.56501694028,0.1870456501694028,0,none,hypothetical_full
2024-12-25,1.7510642779883456,B_70_30,uip001,6.140452168627968,4612.938481438259,10625.770114564342,18703.32190596868,0.1870332190596868,0,none,hypothetical_full
2024-12-26,1.7483990943288277,B_70_30,uip001,6.08726607585994,4612.984610823074,10625.770114564342,18691.108230280224,0.18691108230280223,0,none,hypothetical_full
2024-12-27,1.6432775242550628,B_70_30,uip001,5.328704189969095,4613.030740669183,10580.287630980141,18160.777365819493,0.18160777365819492,1,none,hypothetical_full
2024-12-28,1.6681129697748345,B_70_30,uip001,5.430004714369534,4613.07687097659,10580.287630980141,18275.4209900245,0.18275420990024502,0,none,hypothetical_full
2024-12-29,1.6764194897248974,B_70_30,uip001,5.542138244643677,4613.1230017453,10580.287630980141,18313.816939604185,0.18313816939604186,0,none,hypothetical_full
2024-12-30,1.6208485105652533,B_70_30,uip001,5.333460458027192,4613.169132975318,10535.424589701543,18012.672907870186,0.18012672907870186,1,none,hypothetical_full
2024-12-31,1.600879737087713,B_70_30,uip001,5.3251792095578026,4613.215264666647,10535.424589701543,17920.62742973011,0.1792062742973011,0,none,hypothetical_full
2025-01-01,1.5795480453686812,B_70_30,uip001,5.261613448214801,4613.261396819294,10535.424589701543,17822.29261182225,0.1782229261182225,0,none,hypothetical_full
2025-01-02,1.6702808275289651,B_70_30,uip001,5.689927928732034,4613.307529433262,10535.424589701543,18240.943707608938,0.1824094370760894,0,none,hypothetical_full
2025-01-03,1.7397299021301995,B_70_30,uip001,5.769518280090051,4613.353662508556,10535.424589701543,18561.41390546955,0.1856141390546955,0,none,hypothetical_full
2025-01-04,1.961882288577523,B_70_30,uip001,6.402991879360921,4613.399796045182,10535.424589701543,19586.371939689743,0.19586371939689742,0,none,hypothetical_full
2025-01-05,1.945450506712997,B_70_30,uip001,6.249306639028189,4613.445930043142,10535.424589701543,19510.655311996987,0.19510655311996986,0,none,hypothetical_full
2025-01-06,2.022286897639002,B_70_30,uip001,6.477691841577313,4613.492064502442,10535.424589701543,19865.229144106343,0.19865229144106342,0,none,hypothetical_full
2025-01-07,1.9600429066219056,B_70_30,uip001,6.7325504930244575,4613.5381994230875,10481.168735326835,19523.901557535257,0.19523901557535256,1,none,hypothetical_full
2025-01-08,1.7820055470270415,B_70_30,uip001,6.352283207019847,4613.584334805082,10431.840631350076,18653.273507649796,0.18653273507649795,1,none,hypothetical_full
2025-01-09,1.7127031365948162,B_70_30,uip001,6.299570971885624,4613.63047064843,10384.430429183085,18286.20980735207,0.1828620980735207,1,none,hypothetical_full
2025-01-10,1.6591022922012544,B_70_30,uip001,3.995256249183561,4613.676606953136,10338.50351984775,17993.064953919005,0.17993064953919005,1,none,hypothetical_full
2025-01-11,1.6759577687944254,B_70_30,uip001,4.054703428199261,4613.722743719205,10338.50351984775,18070.907995247486,0.18070907995247487,0,none,hypothetical_full
2025-01-12,1.7706815889473122,B_70_30,uip001,4.206325785123007,4613.768880946643,10338.50351984775,18508.019132998015,0.18508019132998016,0,none,hypothetical_full
2025-01-13,1.6963108730379213,B_70_30,uip001,4.04934163177769,4613.815018635452,10291.545201937148,18118.009784234124,0.18118009784234124,1,none,hypothetical_full
2025-01-14,1.70944725049547,B_70_30,uip001,4.054793049428077,4613.861156785639,10291.545201937148,18178.697470572206,0.18178697470572205,0,none,hypothetical_full
2025-01-15,1.7630623959007712,B_70_30,uip001,4.188005846425466,4613.907295397206,10291.545201937148,18426.151652624194,0.18426151652624195,0,none,hypothetical_full
2025-01-16,1.7981693405843828,B_70_30,uip001,4.271375338774096,4613.953434470161,10291.545201937148,18588.214806685406,0.18588214806685405,0,none,hypothetical_full
2025-01-17,1.880477414422658,B_70_30,uip001,4.402972039562258,4613.999574004505,10291.545201937148,18968.067191008384,0.18968067191008384,0,none,hypothetical_full
2025-01-18,1.929903176180198,B_70_30,uip001,4.4452892932514825,4614.045714000245,10291.545201937148,19196.20668042685,0.1919620668042685,0,none,hypothetical_full
2025-01-19,1.8002978852091047,B_70_30,uip001,4.2456893075605535,4614.091854457385,10241.705261490111,18548.4450692303,0.185484450692303,1,none,hypothetical_full
2025-01-20,1.6318232439044775,B_70_30,uip001,6.108958297216647,4614.13799537593,10196.528967464428,17725.98659890168,0.1772598659890168,1,none,hypothetical_full
2025-01-21,1.6162427514409303,B_70_30,uip001,6.158188326471225,4614.184136755884,10196.528967464428,17654.17063230985,0.1765417063230985,0,none,hypothetical_full
2025-01-22,1.594696040578191,B_70_30,uip001,6.1899383088145274,4614.2302785972515,10196.528967464428,17554.823723059468,0.17554823723059468,0,none,hypothetical_full
2025-01-23,1.5069599533240918,B_70_30,uip001,6.050905042382796,4614.276420900038,10154.808205992858,17108.337985856837,0.17108337985856836,1,none,hypothetical_full
2025-01-24,1.5370320703324596,B_70_30,uip001,6.206486556506684,4614.322563664247,10154.808205992858,17247.1699692035,0.172471699692035,0,none,hypothetical_full
2025-01-25,1.588198414618673,B_70_30,uip001,6.3683604986219535,4614.368706889884,10154.808205992858,17483.341270741388,0.17483341270741387,0,none,hypothetical_full
2025-01-26,1.5487296236709025,B_70_30,uip001,6.21010240931299,4614.4148505769535,10111.929748927456,17258.410723922927,0.17258410723922926,1,none,hypothetical_full
2025-01-27,1.5057919256477086,B_70_30,uip001,6.121040573269897,4614.460994725459,10070.23965718593,17018.65776425982,0.1701865776425982,1,none,hypothetical_full
2025-01-28,1.4232702540642168,B_70_30,uip001,5.785618293284273,4614.5071393354065,10030.833906751936,16598.524655334983,0.1659852465533498,1,none,hypothetical_full
2025-01-29,1.406103313065944,B_70_30,uip001,5.736716313095774,4614.5532844068,10030.833906751936,16519.37256827567,0.1651937256827567,0,none,hypothetical_full
2025-01-30,1.4318927663240355,B_70_30,uip001,5.874278575341006,4614.599429939644,10030.833906751936,16638.44544996553,0.1663844544996553,0,none,hypothetical_full
2025-01-31,1.4163186909496268,B_70_30,uip001,5.772462061291017,4614.645575933943,10030.833906751936,16566.642688055184,0.16566642688055183,0,none,hypothetical_full
2025-02-01,1.3633626985053502,B_70_30,uip001,5.582821556259312,4614.691722389703,9993.08529288163,16284.583852289157,0.16284583852289158,1,none,hypothetical_full
2025-02-02,1.3588469983591978,B_70_30,uip001,5.28513763258585,4614.737869306927,9993.08529288163,16263.807994803867,0.16263807994803867,0,none,hypothetical_full
2025-02-03,1.19932440803108,B_70_30,uip001,5.08710560183247,4614.7840166856195,9959.877886301678,15494.500995304448,0.15494500995304447,1,none,hypothetical_full
2025-02-04,1.2509186345988192,B_70_30,uip001,4.795733728497348,4614.830164525786,9959.877886301678,15732.654934615719,0.1573265493461572,0,none,hypothetical_full
2025-02-05,1.182930068722318,B_70_30,uip001,4.422160788554622,4614.876312827431,9927.123758119691,15386.199711997642,0.15386199711997642,1,none,hypothetical_full
2025-02-06,1.1503190329868185,B_70_30,uip001,4.197426775232166,4614.92246159056,9895.272277774538,15203.905421100539,0.1520390542110054,1,none,hypothetical_full
2025-02-07,1.0960408922978129,B_70_30,uip001,4.000927823055161,4614.968610815175,9864.923415378416,14923.11772950268,0.1492311772950268,1,none,hypothetical_full
2025-02-08,1.0807655663503115,B_70_30,uip001,3.946426912246992,4615.0147605012835,9864.923415378416,14852.672456726632,0.14852672456726632,0,none,hypothetical_full
2025-02-09,1.0891657358793667,B_70_30,uip001,3.977559594456242,4615.060910648888,9864.923415378416,14891.489628253414,0.14891489628253413,0,none,hypothetical_full
2025-02-10,1.0299291672636477,B_70_30,uip001,3.761348485496341,4615.107061257995,9836.404300334963,14589.63767276899,0.1458963767276899,1,none,hypothetical_full
2025-02-11,1.072053409375463,B_70_30,uip001,3.8079615410631544,4615.153212328608,9836.404300334963,14784.095036401966,0.14784095036401967,0,none,hypothetical_full
2025-02-12,1.1230199457524972,B_70_30,uip001,4.235205484750041,4615.199363860731,9836.404300334963,15019.365239574801,0.150193652395748,0,none,hypothetical_full
2025-02-13,1.1983519785698942,B_70_30,uip001,4.235205484750041,4615.24551585437,9836.404300334963,15367.092895844879,0.15367092895844878,0,none,hypothetical_full
2025-02-14,1.158801246799302,B_70_30,uip001,4.095337630666945,4615.291668309528,9804.315386786622,15152.521126366133,0.15152521126366134,1,none,hypothetical_full
2025-02-15,1.163937935531459,B_70_30,uip001,3.9167550283560324,4615.337821226211,9804.315386786622,15176.28216220492,0.15176282162204918,0,none,hypothetical_full
2025-02-16,1.1081441286844835,B_70_30,uip001,3.9167550283560324,4615.383974604424,9773.628629735698,14888.139282818047,0.14888139282818047,1,none,hypothetical_full
2025-02-17,1.1059470639030868,B_70_30,uip001,3.9159478616186383,4615.43012844417,9773.628629735698,14878.050028938374,0.14878050028938375,0,none,hypothetical_full
2025-02-18,1.1334506369499058,B_70_30,uip001,4.019361721029967,4615.476282745454,9773.628629735698,15005.043162240716,0.15005043162240717,0,none,hypothetical_full
2025-02-19,1.0774972281936728,B_70_30,uip001,3.8375470387200443,4615.522437508282,9743.789652326986,14717.002285407863,0.14717002285407862,1,none,hypothetical_full
2025-02-20,1.0842376729210652,B_70_30,uip001,4.072017949400854,4615.568592732657,9743.789652326986,14748.163002518999,0.14748163002519,0,none,hypothetical_full
2025-02-21,1.129644785163706,B_70_30,uip001,4.072017949400854,4615.614748418584,9743.789652326986,14957.794783202731,0.14957794783202732,0,none,hypothetical_full
2025-02-22,1.057518795338824,B_70_30,uip001,3.811975192818651,4615.660904566068,9714.503056236012,14595.651215725227,0.14595651215725228,1,none,hypothetical_full
2025-02-23,1.0731621254725687,B_70_30,uip001,3.7077584668566836,4615.707061175113,9714.503056236012,14667.90505656544,0.1466790505656544,0,none,hypothetical_full
2025-02-24,1.0175506369634069,B_70_30,uip001,3.7077584668566836,4615.753218245725,9686.3227622752,14383.085389567033,0.14383085389567032,1,none,hypothetical_full
2025-02-25,0.9351680212511084,B_70_30,uip001,3.5096320873335127,4615.799375777908,9660.423733453059,13976.971702191386,0.13976971702191385,1,none,hypothetical_full
2025-02-26,0.8890009676625138,B_70_30,uip001,3.3506398092567715,4615.845533771665,9635.803032783444,13739.294178887147,0.13739294178887146,1,none,hypothetical_full
2025-02-27,0.8485962203157765,B_70_30,uip001,3.208986762419153,4615.891692227003,9612.301098342323,13529.329341753151,0.13529329341753152,1,none,hypothetical_full
2025-02-28,0.8351328892517623,B_70_30,uip001,3.2848191541638525,4615.937851143925,9612.301098342323,13467.22261257472,0.1346722261257472,0,none,hypothetical_full
2025-03-01,0.8277574773720809,B_70_30,uip001,3.5347367319232874,4615.984010522437,9612.301098342323,13433.216378482237,0.13433216378482238,0,none,hypothetical_full
2025-03-02,0.839408303532259,B_70_30,uip001,3.590224213124111,4616.030170362542,9612.301098342323,13487.03515270007,0.1348703515270007,0,none,hypothetical_full
2025-03-03,1.3051240542105296,B_70_30,uip001,7.497620391600422,4616.076330664246,9612.301098342323,15636.853353564107,0.15636853353564106,0,none,hypothetical_full
