height,sigusd_balance_raw
1180926,9999959900530
1180916,9999959868978
1180905,9999959820510
1180890,9999959751619
1180883,9999959750950
1180863,9999959703254
1180835,9999959656654
1180784,9999959634930
1180774,9999959619766
1180769,9999959619089
1180758,9999959556220
1180743,9999959508986
1180653,9999959488296
1180613,9999959482296
1180553,9999959332296
1180544,9999959308186
1180535,9999959307502
1180510,9999959259912
1180506,9999959253192
1180460,9999959222910
1180453,9999959188485
1180382,9999959141749
1180365,9999959108434
1180178,9999959087308
1180136,9999959039885
1180127,9999959039132
1180117,9999959006240
1180087,9999958945088
1180078,9999958922508
1180066,9999958906287
1180050,9999958844707
1179983,9999958822680
1179978,9999958830180
1179783,9999958830380
1179354,9999958790278
1179331,9999958775258
1179298,9999958757350
1179293,9999958755850
1179229,9999958760850
1179225,9999958744283
1178570,9999958719024
1178441,9999958724324
1178440,9999958662972
1178433,9999958524573
1178431,9999958391424
1178429,9999958354087
1178427,9999958316992
1178425,9999958280263
1178423,9999958244019
1178321,9999958208372
1177688,9999958206372
1177678,9999958193137
1177641,9999958162193
1177586,9999958108943
1177534,9999958004851
1177266,9999957961155
1177189,9999957811155
1177075,9999957782659
1177061,9999957859699
1176572,9999957869699
1176023,9999957832795
1176014,9999957876857
1175998,9999957889947
1175979,9999957947675
1175965,9999957959930
1175957,9999957972935
1175837,9999957998176
1175799,9999958034079
1175780,9999958063392
1175769,9999958114193
1175764,9999958114928
1175757,9999958169310
1175753,9999958314185
1175750,9999958376710
1175743,9999958521585
1175733,9999958665751
1175543,9999958688514
1175538,9999958658264
1175514,9999958383064
1175505,9999958337164
1175499,9999958336378
1175486,9999958276873
1175480,9999958217801
1175474,9999958169717
1175463,9999958112350
1175450,9999958050887
1175248,9999958043276
1175248,9999958043276
1175231,9999957869695
1175137,9999957788961
1175126,9999958064161
1175023,9999958066161
1175008,9999958030587
1174985,9999957945817
1174973,9999957810355
1174970,9999957713329
1174744,9999957566633
1174738,9999947566633
1174705,9999946516633
1174670,9999946495940
1174647,9999946425940
1173784,9999946401411
1173404,9999946311411
1173331,9999946294331
1173323,9999946293858
1173317,9999946285689
1173310,9999946228056
1173300,9999946166208
1173293,9999946133191
1173253,9999945933191
1173238,9999956983191
1173232,9999956968750
1172590,9999956910806
1172466,9999956902287
1172464,9999956901804
1172458,9999956901328
1172449,9999956886798
1172256,9999956829308
1172138,9999956819563
1172130,9999956803317
1172081,9999956743010
1172035,9999956727479
1172020,9999956668446
1171989,9999956495427
1171978,9999956483914
1171931,9999956427833
1171874,9999956391403
1171867,9999956335873
1171779,9999956321742
1171773,9999956307594
1171601,9999956248322
1171497,9999956148322
1171494,9999956139416
1171483,9999956087893
1171471,9999956075186
1171193,9999956044516
1171187,9999956017197
1170750,9999955964089
1170703,9999955764089
1170659,9999955664495
1170471,9999955646680
1170160,9999955615233
1170128,9999955628433
1170037,9999954941983
1170026,9999955591983
1170024,9999955670349
1170022,9999955689505
1170015,9999956189505
1169589,9999956364505
1169587,9999956214442
1169396,9999956205972
1169389,9999956306072
1169385,9999956508072
1169253,9999956523992
1169028,9999956588920
1169024,9999956644362
1169020,9999956656362
1168968,9999956686208
1168964,9999956741378
1168954,9999956768378
1168733,9999956816898
1168656,9999956768468
1168643,9999956709052
1168477,9999956682644
1167905,9999956641638
1167853,9999956676440
1167853,9999956676440
1167792,9999956722440
1167713,9999956827440
1167588,9999956843241
1167569,9999956844041
1167459,9999956890497
1167453,9999956891001
1167445,9999956950631
1167436,9999957006578
1167413,9999957045380
1167400,9999957101901
1167392,9999957158145
1166855,9999957220698
1166785,9999957220167
1166767,9999956420167
1166710,9999956381806
1166625,9999956280306
1166612,9999956222097
1166607,9999956221560
1166605,9999956215252
1166599,9999956188922
1166407,9999956156752
1166386,9999955996752
1166375,9999955981034
1166366,9999955980494
1166276,9999955937368
1166233,9999956097368
1166230,9999956091041
1166217,9999956046874
1166208,9999956034389
1166203,9999956028050
1166193,9999955971284
1166181,9999955915925
1166175,9999955857771
1166171,9999955802726
1166115,9999955779786
1166105,9999955679007
1166092,9999955630868
1165893,9999955510469
1165844,9999956310469
1165350,9999956309906
1165343,9999956419906
1165335,9999956420485
1165332,9999956467920
1165328,9999956503567
1165324,9999956565109
1165322,9999956572209
1165310,9999956696465
1165306,9999956755349
1165296,9999956810446
1165290,9999956866143
1165275,9999956878267
1165271,9999956946681
1165265,9999957001834
1165259,9999957024130
1165250,9999957079597
1165229,9999957135641
1165027,9999957163526
1165020,9999957164105
1165018,9999957187190
1165011,9999957187767
1165003,9999957219402
1164996,9999957281735
1164992,9999957336965
1164988,9999957370949
1164974,9999957425908
1164959,9999957483122
1164954,9999957539218
1164939,9999957561713
1164928,9999957618090
1164925,9999957624199
1164912,9999957681125
1164904,9999957739414
1164895,9999957804770
1164879,9999957820216
1164872,9999957019716
1164560,9999946274716
1164553,9999946024716
1164542,9999945994304
1164450,9999945971237
1164348,9999945771237
1164257,9999945776237
1164251,9999945769805
1164140,9999945728877
1164122,9999945687807
1164116,9999945630564
1164063,9999945587450
1163960,9999945572196
1163952,9999945541673
1163942,9999945506815
1163548,9999945488996
1163244,9999956233996
1163189,9999957033996
1163137,9999957243996
1163117,9999957244496
1163074,9999957280166
1162617,9999957454266
1162608,9999957468186
1162217,9999957507302
1161877,9999957514002
1161621,9999957614602
1161261,9999957614702
1161258,9999957638327
1161240,9999957650577
1161218,9999957672434
1161212,9999957726374
1161203,9999957787916
1161186,9999957845706
1161175,9999957904071
1161033,9999957926277
1161025,9999957985777
1161003,9999958043329
1160987,9999958099757
1160960,9999958124899
1160951,9999958139093
1160951,9999958139093
1160951,9999958139093
1160570,9999958485413
1160294,9999958483513
1160280,9999958497708
1160266,9999958563600
1159922,9999958610858
1159786,9999948774858
1159772,9999948745380
1159716,9999948710227
1159706,9999948693379
1159579,9999948654777
1159479,9999948612645
1159369,9999948598838
1159361,9999948539362
1159349,9999948525468
1159237,9999948477940
1159226,9999948451612
1159223,9999948394640
1159221,9999948347367
1159170,9999948320849
1158742,9999948303496
1158664,9999948276034
1158624,9999948158134
1158605,9999948129864
1158526,9999948088547
1158508,9999948030759
1158498,9999948016139
1158474,9999947961558
1158461,9999947904176
1158432,9999947876203
1158426,9999947857403
1158420,9999947797555
1158411,9999947754736
1158396,9999947710104
1158386,9999947653681
1158374,9999947597822
1158356,9999947566861
1158205,9999957402861
1158099,9999957374920
1157840,9999957290700
1157771,9999956940500
1157620,9999956941700
1157608,9999956915570
1157602,9999956857202
1156599,9999956846173
1156097,9999957196173
1156086,9999957213083
1156084,9999957234443
1156058,9999957334543
1156044,9999957393283
1156036,9999957448246
1155997,9999957477357
1155984,9999957532823
1155974,9999957593303
1155964,9999957658720
1155958,9999957676947
1155950,9999957690804
1155937,9999957760014
1155932,9999957820276
1155927,9999957876816
1155524,9999957884488
1155516,9999957842501
1155375,9999957801191
1155366,9999957833991
1155346,9999957843879
1155338,9999957908975
1155330,9999957962273
1155321,9999958029181
1155312,9999958081146
1155306,9999958138512
1155297,9999958195597
1155295,9999958296406
1155283,9999958353211
1155206,9999958399388
1154450,9999957849388
1154429,9999957858888
1154390,9999957897075
1153914,9999957969275
1153896,9999957679375
1153822,9999958229375
1153560,9999958257125
1153349,9999958244690
1153347,9999958444690
1153338,9999958475130
1153338,9999958475130
1152854,9999958890130
1152485,9999958880445
1152483,9999958913815
1152477,9999958970515
1152464,9999958993088
1152454,9999959030019
1152370,9999959085943
1152368,9999959160012
1152365,9999959166732
1152361,9999959319700
1152356,9999959472668
1152356,9999959472668
1152353,9999959698390
1152347,9999959709716
1152273,9999959798333
1152260,9999959853384
1152249,9999959895368
1152238,9999960145368
1152226,9999960175708
1152187,9999960182507
1152180,9999960189306
1152176,9999960196107
1152159,9999960228785
1152154,9999960290569
1152152,9999960297340
1152152,9999960297340
1152137,9999960495536
1152129,9999960523711
1152122,9999960580747
1152120,9999960582748
1151811,9999960603532
1151765,9999960603632
1151746,9999960661214
1151737,9999960705955
1151713,9999960753601
1151711,9999960743601
1151689,9999960753601
1151537,9999960828601
1151532,9999960830515
1151365,9999960880297
1151363,9999960804280
1150887,9999960754775
1150782,9999960565475
1150780,9999960559548
1150773,9999960553548
1150771,9999960538960
1150751,9999960507606
1150729,9999960457955
1150721,9999960395401
1150716,9999960379884
1150711,9999960373876
1150700,9999960325777
1150689,9999960310881
1150651,9999960127678
1150647,9999960121666
1150639,9999960044741
1150634,9999960012758
1150628,9999960010846
1150620,9999959948036
1150607,9999959899259
1150605,9999959893213
1150605,9999959893213
1150595,9999959690634
1150531,9999959661758
1150518,9999959631359
1150285,9999959592882
1150157,9999959598882
1150153,9999959582430
1149334,9999959563803
1149330,9999959501516
1149194,9999959491575
1149188,9999959548879
1149176,9999959554661
1149174,9999959587755
1149170,9999959593533
1149155,9999959670255
1149148,9999959717285
1149122,9999959667385
1149118,9999959697625
1149093,9999959750077
1149074,9999959765853
1149069,9999959844696
1149032,9999959861898
1149002,9999959886923
1148994,9999959918383
1148782,9999959961906
1148565,9999959762465
1148530,9999959892465
1148523,9999959905335
1148515,9999959941800
1148507,9999960004547
1148503,9999960010223
1148493,9999960057762
1148485,9999960119189
1148481,9999960151985
1148473,9999960218030
1148454,9999960223501
1147959,9999960225406
1147939,9999960172906
1147822,9999960167676
1147822,9999960167676
1147820,9999959915853
1147820,9999959915853
1147818,9999959654632
1147801,9999959521673
1147699,9999959470447
1147694,9999959465166
1147538,9999959402981
1147534,9999959435411
1147530,9999959536111
1147526,9999959555394
1147524,9999959656134
1147507,9999959676693
1147503,9999959709223
1147501,9999959765143
1147492,9999959770415
1147486,9999959820632
1147484,9999959853024
1147469,9999959865854
1147460,9999959893405
1147455,9999959925565
1147452,9999959957846
1146858,9999959977894
1146853,9999960023114
1146832,9999960072804
1146830,9999960077925
1146817,9999960128690
1146762,9999960140499
1146754,9999960194209
1146732,9999960226959
1146705,9999960232022
1146699,9999960332522
1146680,9999960388044
1146665,9999960488244
1146665,9999960488244
1146642,9999960735244
1146637,9999960737090
1146625,9999960787140
1146610,9999960821451
1146603,9999960901951
1146588,9999960912916
1146585,9999960917888
1146572,9999960950056
1146568,9999960991974
1146563,9999961046145
1146561,9999961091345
1146561,9999961091345
1146559,9999961196358
1146547,9999961248980
1146367,9999961278355
1146353,9999961282355
1144859,9999961287355
1144851,9999961268241
1144827,9999961233509
1144807,9999961179389
1144425,9999961146180
1144382,9999961127483
1144363,9999961027483
1144344,9999961004651
1144337,9999960953142
1144331,9999960922586
1144327,9999960883786
1144319,9999960843221
1144312,9999960807952
1143905,9999960770792
1143837,9999960670793
1143704,9999960659010
1143641,9999960623857
1143632,9999960605938
1143629,9999960505938
1143621,9999960486791
1143608,9999960470009
1143140,9999960441178
1143133,9999960405910
1143119,9999960351885
1142963,9999960332610
1142946,9999960297585
1142940,9999960245439
1142386,9999960195481
1142380,9999960144026
1142364,9999960090513
1142327,9999960082071
1142319,9999960045543
1142003,9999960030897
1141996,9999960026155
1141699,9999959929053
1141290,9999959910037
1140557,9999959911037
1140555,9999959915767
1140548,9999959967427
1140538,9999960001937
1140533,9999960003697
1140530,9999960035961
1140527,9999960070336
1140525,9999960074981
1140517,9999960094918
1140506,9999960129638
1140471,9999960163629
1140463,9999960198775
1140461,9999960230831
1140459,9999960235377
1140450,9999960255638
1140447,9999960257355
1140382,9999960301956
1140380,9999960336441
1140378,9999960340889
1140032,9999960360806
1140027,9999960392757
1140016,9999960442317
1140012,9999960481705
1139869,9999960521485
1139854,9999960536634
1139664,9999960496509
1139635,9999960446509
1139607,9999960404226
1139596,9999960387362
1139544,9999960385582
1139514,9999960335734
1139466,9999960316595
1139459,9999960311948
1139444,9999960278527
1139242,9999960244380
1139118,9999960244480
1139086,9999960197584
1138443,9999960195584
1138437,9999960212224
1138406,9999960229489
1138324,9999960271605
1138227,9999960269705
1138225,9999960274381
1137197,9999960334071
1137147,9999960300316
1137145,9999960196509
1137145,9999960196509
1137142,9999959949099
1137142,9999959949099
1136916,9999959696003
1136855,9999959671294
1136828,9999959621580
1136676,9999959621680
1136668,9999959590622
1136630,9999959536535
1136623,9999959534663
1136091,9999959495682
1135565,9999959490865
1135563,9999959495843
1135552,9999959545819
1135365,9999959609175
1135358,9999959604265
1135355,9999959407979
1135354,9999959366979
1135353,9999959238222
1135351,9999959206466
1134691,9999959076094
1134685,9999959071715
1134628,9999959046976
1134626,9999958947089
1134619,9999958897457
1134615,9999958845720
1134613,9999958843751
1134608,9999958839338
1134603,9999958787351
1134600,9999958782943
1134596,9999958740794
1134596,9999958740794
1134593,9999959858248
1134537,9999959834880
1134529,9999959810174
1134484,9999959763096
1134446,9999959751607
1134297,9999959749107
1134265,9999959340307
1134244,9999959210407
1134181,9999959205918
1134175,9999959152211
1134149,9999959130397
1134042,9999959082854
1134016,9999959078263
1134009,9999959073685
1134001,9999959023808
1133949,9999959001420
1133653,9999958999331
1133627,9999959107331
1133625,9999959707331
1133605,9999959907331
1133577,9999960098731
1133567,9999960199131
1133514,9999960399131
1133497,9999960414679
1133489,9999960430894
1133484,9999960433075
1133482,9999960437900
1133475,9999960453396
1133463,9999960501230
1133452,9999960526430
1133448,9999960531180
1133444,9999960535372
1133439,9999960586376
1133436,9999960618132
1133433,9999960622881
1133426,9999960686845
1133420,9999960734583
1133413,9999960786906
1133407,9999960856100
1133401,9999960905185
1133388,9999960922823
1133385,9999960956576
1133380,9999960987451
1133375,9999961035146
1133372,9999961075254
1133214,9999961079838
1133211,9999960929838
1133207,9999960882838
1133183,9999960865242
1133172,9999960865142
1133151,9999960855009
1133151,9999960855009
1132838,9999960653528
1132727,9999960653628
1132712,9999960660668
1132702,9999960705668
1132692,9999960748121
1132689,9999960761211
1132680,9999960791961
1132677,9999960831229
1132670,9999960833184
1132662,9999960859234
1132640,9999960912257
1132602,9999960950761
1132575,9999960981651
1132561,9999961028436
1132557,9999961032127
1132554,9999961070830
1132551,9999961072742
1132543,9999961076430
1132532,9999961120525
1131611,9999961159405
1131425,9999961145465
1131378,9999961109299
1131091,9999961090896
1131078,9999961072265
1131071,9999961053599
1131032,9999961033828
1131020,9999961031946
1131007,9999960996044
1131001,9999960940058
1130720,9999960928715
1130719,9999960834340
1130714,9999960730263
1130705,9999960675051
1130697,9999960660385
1130694,9999960607499
1130682,9999960503074
1130079,9999960532444
1130075,9999960513153
1130070,9999960509661
1130059,9999960490855
1130021,9999960471489
1129999,9999960417903
1129993,9999960397865
1129986,9999960394341
1129954,9999960375320
1129934,9999960357322
1129928,9999960319632
1129469,9999960311651
1129360,9999960511651
1129353,9999960511551
1128901,9999960511651
1128733,9999960511751
1128728,9999960515227
1128726,9999960552015
1128718,9999960587605
1128278,9999960590294
1128235,9999960606094
1128216,9999960653976
1128188,9999960671664
1128179,9999960675948
1128168,9999960712328
1128166,9999960749673
1128158,9999960837330
1128143,9999960846317
1127340,9999960862669
1127338,9999960866007
1127316,9999960881768
1127314,9999960885099
1127309,9999960889820
1127292,9999960909229
1127259,9999960928057
1127248,9999960946849
1127232,9999960964060
1126841,9999960984374
1126833,9999960999959
1126826,9999961041472
1126815,9999961079689
1126804,9999961098729
1126803,9999961104380
1125962,9999961201992
1125639,9999961201892
1125530,9999961213823
1125507,9999961364023
1125498,9999961382236
1125496,9999961420685
1125490,9999961424101
1125481,9999961467534
1125467,9999961507667
1125465,9999961511023
1125451,9999961548911
1125399,9999961567781
1125391,9999961584590
1125382,9999961677228
1123369,9999961705680
1123354,9999961686537
1123344,9999961667876
1123309,9999961628364
1123217,9999961626655
1123190,9999961529813
1123187,9999961490676
1123134,9999961472359
1123132,9999961401915
1123124,9999961421915
1123079,9999961321128
1122321,9999961222395
1122298,9999961206511
1122283,9999961167976
1122234,9999961158190
1122195,9999961137535
1122188,9999961120980
1122182,9999961101285
1122175,9999961081551
1122165,9999961042487
1122159,9999961023159
1122159,9999961023159
1122158,9999960880443
1121721,9999960779161
1121692,9999960779061
1121645,9999960670131
1121614,9999960631223
1121393,9999960529458
1121367,9999960529558
1121364,9999960529658
1121363,9999960529858
1121310,9999960557158
1121291,9999960556858
1121276,9999960556958
1121047,9999960616558
1121014,9999960591344
1121000,9999960553628
1120983,9999960514689
1120981,9999960434181
1120960,9999960329862
1120960,9999960329862
1120888,9999960180893
1120880,9999960238688
1120872,9999960295125
1120691,9999960334705
1120599,9999960366565
1120596,9999960423216
1120585,9999960468628
1120585,9999960468628
1118943,9999960649385
1118767,9999960595925
1118758,9999960573395
1118708,9999960553167
1118599,9999960534784
1118540,9999960514475
1118516,9999960491754
1114727,9999960478950
1113477,9999960382450
1113440,9999960360093
1112900,9999960324474
1112810,9999960299474
1112342,9999960272446
1110577,9999960272239
1110143,9999960272039
1110058,9999960251504
1110041,9999960227262
1110033,9999960207549
1109203,9999960194691
1109176,9999960173517
1108532,9999960136119
1108502,9999960095764
1108374,9999960073893
1108160,9999960054307
1107951,9999960033278
1107836,9999960011313
1107580,9999959974281
1106571,9999959962528
1106095,9999959951713
1106014,9999959930032
1105993,9999959912085
1105977,9999959890783
1105964,9999959870859
1105955,9999959851370
1105916,9999959808452
1105898,9999959791232
1105290,9999959779733
1105280,9999959757776
1105227,9999959726186
1105205,9999959706009
1105011,9999959692053
1105001,9999959673242
1103914,9999959651008
1103908,9999959589211
1102318,9999959569353
1102318,9999959569353
1102318,9999959569353
1102283,9999959345774
1102259,9999959308854
1102251,9999959251699
1100188,9999959245663
1100182,9999959204365
1095166,9999959190236
1095164,9999959179929
1095152,9999959159930
1095142,9999959139930
1093991,9999959111986
1093984,9999959069092
1093924,9999959028930
1093902,9999959009031
1093869,9999958989092
1093860,9999958958376
1093854,9999958918863
1093848,9999958875757
1093832,9999958794429
1093695,9999958710440
1093621,9999958704940
1093568,9999958685895
1093248,9999958572338
1093228,9999958549920
1093141,9999958530385
1093030,9999958512281
1093010,9999958490213
1092933,9999958470556
1092616,9999958451846
1092613,9999958422233
1092568,9999958410892
1092488,9999958391236
1092305,9999958335003
1091060,9999958319313
1091038,9999958295246
1091016,9999958238865
1090731,9999958208025
1090661,9999958198862
1090557,9999958184063
1090019,9999958132335
1089973,9999958114302
1089446,9999958091837
1085993,9999957723337
1085938,9999957712935
1085893,9999957693161
1085850,9999957667605
1083757,9999957651443
1081186,9999957531443
1080622,9999957393943
1080604,9999957375177
1080582,9999957335967
1080505,9999957318141
1080445,9999957307114
1080445,9999957307114
1080445,9999957307114
1080272,9999957055254
1080202,9999957051537
1079584,9999956162437
1079527,9999956112437
1079464,9999956081071
1079452,9999956060231
1079450,9999955990231
1079439,9999955955401
1079420,9999955897801
1079407,9999955843127
1079388,9999955804515
1079378,9999955787610
1079367,9999955767396
1079354,9999955731238
1079184,9999955712011
1079172,9999955661297
1079170,9999955620303
1078973,9999955514219
1078946,9999955493003
1078943,9999955480855
1078932,9999955440130
1078922,9999955399238
1078909,9999955319238
1078907,9999955307531
1078892,9999955248330
1078889,9999955172082
1078855,9999955152809
1078853,9999955125442
1078843,9999955088938
1078841,9999955077638
1078839,9999955047472
1078819,9999955010293
1078792,9999954973518
1078778,9999954917558
1078726,9999954880990
1078711,9999954843192
1078703,9999954807383
1078618,9999954773109
1078429,9999954758674
1078345,9999954744817
1078337,9999954693075
1077964,9999954650036
1077955,9999954632728
1072060,9999954625461
1071909,9999954624961
1071895,9999954570620
1071879,9999954553618
1071461,9999954478838
1071458,9999954452768
1070986,9999954339456
1070977,9999954374546
1069949,9999954435519
1069911,9999954565519
1069897,9999954538083
1069884,9999954503766
1069866,9999954471222
1069849,9999954335637
1069836,9999954281425
1069822,9999954267514
1069773,9999954224894
1069516,9999954274894
1069312,9999954320654
1069308,9999954336494
1069302,9999954341771
1069287,9999954393883
1069273,9999954445083
1069216,9999954458800
1069201,9999954493250
1069185,9999954545752
1069182,9999954556717
1069163,9999954597352
1069156,9999954660918
1069146,9999954720978
1069051,9999954740052
1069045,9999954818157
1069035,9999954836572
1069020,9999954891787
1068978,9999954909470
1068972,9999954962390
1068953,9999955015075
1068950,9999955106822
1068936,9999955160497
1068920,9999955214530
1068864,9999955266444
1068773,9999955293504
1068712,9999955309350
1068422,9999955330039
1068099,9999955330514
1068082,9999955366243
1067949,9999955380342
1067907,9999955399298
1067896,9999955416988
1067854,9999955448058
1066428,9999955490564
1066325,9999955540564
1065992,9999955540764
1065786,9999955559764
1065772,9999955612564
1065644,9999955680728
1065586,9999955717328
1065535,9999955728704
1065524,9999955783191
1064903,9999955806428
1064899,9999956006428
1064896,9999956019028
1064777,9999956032828
1064748,9999956132828
1064736,9999956252828
1064731,9999956307428
1064725,9999956314594
1064709,9999956359383
1064698,9999956395083
1064689,9999956440203
1064663,9999956450203
1064652,9999956480448
1064638,9999956526078
1064635,9999956527078
1064635,9999956527078
1064630,9999956538159
1064630,9999956538159
1064630,9999956538159
1064620,9999956811680
1064617,9999956881321
1064610,9999956991586
1064606,9999956993900
1064604,9999956993897
1061374,9999957018034
1061225,9999956851534
1061202,9999956793783
1061191,9999956670561
1061189,9999956617609
1060809,9999956504959
1060523,9999956400595
1060506,9999956344702
1060498,9999956323450
1060367,9999956257077
1060353,9999956220050
1060289,9999956161015
1060266,9999956090366
1060260,9999956071445
1060225,9999956041225
1058914,9999956019901
1056299,9999955203901
1054223,9999955162391
1054060,9999955141067
1051590,9999955131067
1051577,9999955149977
1051569,9999955176173
1051567,9999955206330
1051377,9999955236035
1051368,9999955178478
1051351,9999955143322
1050698,9999955095529
1050686,9999955045959
1050676,9999954990221
1050662,9999954949296
1050649,9999954913670
1050647,9999954853644
1050634,9999954758425
1050628,9999954658425
1050343,9999954558425
1049945,9999954503986
1049933,9999954484679
1049922,9999954426565
1049792,9999954408345
1049775,9999954351071
1049764,9999954312528
1049282,9999954281848
1049270,9999954246856
1049189,9999954190157
1049189,9999954190157
1049189,9999954190157
1049174,9999954012675
1048935,9999953975989
1048933,9999953497989
1048927,9999952497989
1048919,9999951497989
1048909,9999950497989
1048897,9999949497989
1045780,9999948497989
1045749,9999948441598
1045737,9999948400194
1045639,9999948356195
1045611,9999948315680
1045546,9999948279344
1045539,9999948257118
1045205,9999948251555
1045182,9999948231928
1044093,9999948197502
1044091,9999948186376
1044085,9999948178959
1044065,9999948139356
1043950,9999948102107
1043861,9999948047430
1043861,9999948047430
1043861,9999948047430
1043701,9999947761266
1043126,9999947761166
1042888,9999947752372
1042872,9999947715902
1042748,9999947668578
1042558,9999947580295
1042547,9999947537182
1042545,9999947528953
1042529,9999947407303
1042088,9999947377303
1040848,9999947287743
1040528,9999947281803
1040515,9999947224922
1040216,9999947205694
1039162,9999947185749
1036852,9999946735749
1036828,9999946202549
1035410,9999946202449
1035397,9999946182538
1035380,9999946149064
1035374,9999946091541
1035372,9999945849395
1035337,9999945595552
1035312,9999945579995
1035303,9999945562490
1035283,9999945507214
1034711,9999945471965
1034703,9999945432854
1034675,9999945416414
1034669,9999945405019
1034646,9999945341519
1034577,9999945321125
1034077,9999945261655
1034070,9999945224958
1034051,9999945170024
1034037,9999945130445
1033992,9999945057433
1033992,9999945057433
1033908,9999944661298
1033847,9999944641669
1033817,9999944572055
1033807,9999944507325
1033791,9999944494060
1032868,9999944451500
1032826,9999944413227
1032818,9999944386306
1032098,9999944343475
1032086,9999944144674
1032030,9999944132740
1031941,9999944120154
1031836,9999944105637
1030924,9999944027551
1030848,9999943927551
1030759,9999943870096
1030749,9999943852995
1030382,9999943794538
1030378,9999943664538
1030376,9999943461439
1030359,9999943331439
1029965,9999943299504
1025818,9999942656104
1025167,9999942643591
1025041,9999942538259
1024968,9999942527761
1024960,9999942512053
1024946,9999942467326
1024944,9999942456778
1024930,9999942400417
1024915,9999942345696
1024904,9999942290069
1024886,9999942278527
1020134,9999942263527
1020125,9999942263427
1020043,9999942262927
1016743,9999941962927
1016735,9999941922910
1015752,9999941910941
1015443,9999941898429
1015408,9999941857309
1015334,9999941847144
1015317,9999941580163
1015029,9999941553576
1015008,9999941500584
1014955,9999941362126
1014925,9999941345345
1014842,9999941310354
1014796,9999941253457
1014621,9999941227350
1014613,9999941211832
1014347,9999941181445
1014314,9999941146614
1014284,9999941078089
1014248,9999941008465
1014224,9999940989016
1014222,9999940920342
1014209,9999940770342
1014207,9999940753659
1014198,9999940726047
1014192,9999940691163
1014190,9999940655452
1014173,9999940621103
1014133,9999940571240
1014122,9999940552858
1014119,9999940500505
1014074,9999940479059
1014072,9999940429260
1012106,9999940159051
1009327,9999940158051
1009293,9999940158050
1009288,9999940158049
1009285,9999940158048
1009002,9999940158047
1008995,9999940157947
1008815,9999940157847
1008688,9999939787747
1008653,9999939773760
1008592,9999939754151
1008499,9999939709211
1008460,9999939666581
1008440,9999939564168
1008214,9999939555000
1006115,9999939547950
1006088,9999939531614
1006026,9999939488181
1005949,9999939488081
1005823,9999939487981
1005392,9999939458804
1005276,9999939458304
1004471,9999939458204
1004172,9999939412745
1004168,9999939411295
1004128,9999939395875
1003232,9999939339903
1003232,9999939339903
1002857,9999938903609
1002815,9999938832765
1002798,9999938786501
1002785,9999938743009
1002741,9999938664561
1002700,9999938656399
1002397,9999938636273
1002384,9999938588353
1002370,9999938523164
1002281,9999938473289
1002275,9999938459129
1002259,9999938409809
998874,9999938366297
997480,9999938306297
997471,9999938306150
997291,9999938291150
997006,9999938276150
997005,9999938276149
996717,9999938276148
996710,9999938276147
995960,9999938276146
995888,9999938240146
995834,9999938202646
993383,9999938122646
992879,9999938202447
992875,9999938252793
992870,9999938294459
992568,9999938358455
992566,9999938358385
992566,9999938358385
992566,9999938358385
992566,9999938358385
992563,9999938439246
992561,9999938439170
992561,9999938439170
992560,9999938478677
992560,9999938478677
992560,9999938478677
992560,9999938478677
992557,9999938555367
992555,9999938555332
992555,9999938555332
992532,9999938592759
992514,9999938635389
992511,9999938635355
992511,9999938635355
992491,9999938672264
992489,9999938672208
992489,9999938672208
992489,9999938672208
992489,9999938672208
992489,9999938672208
992138,9999938762810
991752,9999937837810
991735,9999937772810
991731,9999937622810
991717,9999937522810
991420,9999937485299
990921,9999937433005
990374,9999937416005
990350,9999936716005
990339,9999936715305
990283,9999936687105
990247,9999936672204
990172,9999936625750
990144,9999936605706
990086,9999936574153
990076,9999936561969
990011,9999936516339
990000,9999936506532
989982,9999936460628
989926,9999936422628
989914,9999936410294
989550,9999936388876
989538,9999936342693
989487,9999936323193
989476,9999936297547
989465,9999936274337
989452,9999936242678
989422,9999936207599
989304,9999936198400
989291,9999936185084
989277,9999936138340
989244,9999936124942
989200,9999936085474
989120,9999936045774
989103,9999935989660
988923,9999935949497
988882,9999935754391
988815,9999935727258
988801,9999935681045
988773,9999935670745
988719,9999935627709
988084,9999935615624
987712,9999935610624
987665,9999935564524
987654,9999935543705
987638,9999935496064
987638,9999935496064
987571,9999935251628
987565,9999935251347
987529,9999935205163
987507,9999935192528
987475,9999935179834
987458,9999935169596
987445,9999935113087
987190,9999935079536
987130,9999935037163
987057,9999935024154
986941,9999935000693
986927,9999934967661
986916,9999934958078
986888,9999934946740
986880,9999934902130
986837,9999934803429
986546,9999934646991
986150,9999934613991
986136,9999934603224
986123,9999934588864
986117,9999934575389
986108,9999934535754
986092,9999934523109
986085,9999934243478
986046,9999933984557
985992,9999933973659
985925,9999933965478
985870,9999933915478
985862,9999933836895
985854,9999933831453
985845,9999933758723
985837,9999933751434
985829,9999933721327
985769,9999933685590
985755,9999934145590
985739,9999934295590
985726,9999934286119
985707,9999934243201
985698,9999934202018
985645,9999935975018
985379,9999935936556
985374,9999935896556
985361,9999935845561
985346,9999935828183
985333,9999935795330
984813,9999935572214
984663,9999935553214
984555,9999935553714
984499,9999935532214
984451,9999935480687
984427,9999935469960
984419,9999935459232
984348,9999935450446
984337,9999935437638
984227,9999935413950
984156,9999925413950
984103,9999925460050
