height,erg_balance_nano
495999,1471311279332756
495989,1475966172123464
495989,1475966172123464
495975,1475466498909464
495970,1474968643845464
495963,1478892866420464
495942,1478831706018904
495934,1478805065473264
495919,1478781117340432
495907,1478758529954512
495905,1478785374717800
495899,1478856796565080
495899,1478856796565080
495888,1478842326552340
495884,1478405463745960
495884,1478405463745960
495880,1474214928855160
495872,1474203679291480
495867,1474133369620480
495834,1474119307696480
495834,1474119307696480
495831,1464638071167880
495819,1464663188077880
495813,1474191516691880
495813,1474191516691880
495811,1474071965912360
495802,1473834403577360
495787,1473736385800160
495787,1473736385800160
495778,1473706570558121
495774,1473706556499390
495772,1473355090509390
495765,1473334031864790
495755,1471927360064790
495739,1471921030041690
495680,1471850557068690
495651,1471138962228690
495641,1471138747135170
495641,1471138747135170
495614,1470883030622910
495598,1458154119928710
495580,1458082771982722
495550,1458048709534072
495538,1457466843598072
495534,1456818373008472
495530,1456824031420672
495528,1456821841698442
495524,1455362065638442
495489,1455327760925002
495484,1455254516000002
495448,1455108026558002
495409,1455037226677042
495396,1454252850134842
495391,1454201939692474
495360,1454196019877674
495323,1454092055130418
495284,1454072076663845
495277,1453062471470636
495243,1474120489775036
495237,1472922657263036
495220,1471873375111196
495207,1476355864731196
495201,1476162244995796
495192,1476201654285576
495189,1476145157825856
495186,1476070820480856
495181,1478680354533856
495179,1478786866127856
495160,1478763409458379
495158,1478684616089359
495158,1478684616089359
495155,1518738779546069
495152,1518739823359691
495145,1518591277189691
495143,1518537906983051
495141,1518505291879211
495141,1518505291879211
495141,1518505291879211
495137,1520897529960791
495137,1520897529960791
495137,1520897529960791
495137,1520897529960791
495134,1540752724655791
495134,1540752724655791
495127,1541385723126791
495117,1541207541407591
495117,1541207541407591
495112,1541376730787591
495098,1541800709755591
495082,1541798771427355
495078,1541783830426555
495062,1541888794012555
495053,1542129033221555
495041,1542054022931555
495014,1541362539900755
495002,1541360577864965
494987,1541133740829965
494963,1541123788816796
494954,1541224727150796
494954,1541224727150796
494896,1539489767580723
494883,1539459169967523
494878,1539413273578323
494853,1539412254279956
494820,1536719942349956
494743,1536679163017686
494706,1536674471771466
494676,1536860251155466
494633,1536961435792866
494606,1535465199821198
494576,1535822509389198
494576,1535822509389198
494576,1535822509389198
494576,1535822509389198
494576,1535822509389198
494571,1527141000868598
494569,1499655009868598
494567,1498618429921598
494562,1495640780896598
494557,1495727088730973
494554,1496281754744903
494554,1496281754744903
494551,1496117499269303
494551,1496117499269303
494532,1496977644560717
494530,1498514127760717
494528,1497289290391717
494528,1497289290391717
494528,1497289290391717
494525,1496445513537517
494511,1495719683985517
494505,1495047751166197
494505,1495047751166197
494502,1492878637305197
494502,1492878637305197
494494,1490951828560577
494494,1490951828560577
494492,1490624782261962
494490,1486154382361962
494478,1481236942471962
494477,1446367823251962
494475,1446367733843964
494475,1446367733843964
494473,1444990121759225
494467,1441503209837225
494463,1437721902047225
494463,1437721902047225
494452,1430637921036734
494448,1412822791185134
494448,1412822791185134
494445,1412665441019038
494443,1411145604273538
494443,1411145604273538
494412,1420312360913538
494405,1419398944261098
494396,1412843745247098
494390,1412842967642346
494390,1412842967642346
494365,1412959289446924
494360,1425395912806924
494357,1440937556406924
494355,1446376630886924
494342,1446205510994924
494338,1446204458665412
494334,1446202354006388
494334,1446202354006388
494318,1445860163973908
494288,1446022973921908
494220,1446178954249908
494207,1446148659559368
494179,1445417394239688
494173,1445456305923688
494171,1448024477067688
494146,1450320266423688
494144,1450157025623688
494124,1450235232269688
494061,1449583883281398
494034,1449701409046398
494025,1449191358160638
494025,1449191358160638
494023,1448260861324638
494021,1448811738013238
494015,1448873808626038
494003,1450995995882038
494003,1450995995882038
494003,1450995995882038
493990,1543206522270718
493979,1543204885093198
493964,1536320848381198
493934,1541050755661198
493932,1540972716889198
493927,1540962846510358
493925,1540962022967458
493925,1540962022967458
493916,1540795255943308
493912,1541032628456308
493910,1540878069284308
493906,1540877141929276
493903,1539681858572614
493903,1539681858572614
493895,1539446457221854
493895,1539446457221854
493888,1544968908974854
493888,1544968908974854
493888,1544968908974854
493888,1544968908974854
493888,1544968908974854
493883,1523789626582374
493883,1523789626582374
493874,1555192575490912
493871,1551890823250912
493871,1551890823250912
493869,1551805029587312
493867,1551575144639312
493867,1551575144639312
493865,1551574361847493
493865,1551574361847493
493858,1550646587630173
493858,1550646587630173
493856,1550402494337173
493853,1550417291494373
493853,1550417291494373
493853,1550417291494373
493853,1550417291494373
493853,1550417291494373
493853,1550417291494373
493845,1540786964186242
493845,1540786964186242
493843,1551720152678242
493841,1548426746078242
493837,1549869468905242
493837,1549869468905242
493835,1550646319658242
493833,1551201213053242
493830,1551750557514292
493826,1556189704674292
493826,1556189704674292
493823,1563882903761292
493823,1563882903761292
493818,1574840232786292
493814,1575233329160116
493814,1575233329160116
493805,1578833631907836
493802,1578125928877836
493794,1572366112297836
493786,1572364466635956
493778,1572384813239156
493763,1501705782899156
493761,1362085576799156
493753,1362014945488496
493727,1359974936567576
493725,1359151971497576
493715,1357506097457576
493706,1349278124657576
493706,1349278124657576
493681,1348734590344220
493671,1348718031235820
493658,1347529025474248
493637,1344210681914248
493629,1343213153126248
493629,1343213153126248
493617,1343114580807342
493589,1343014828356942
493587,1342847896788942
493575,1342463957232342
493575,1342463957232342
493539,1340127038700342
493536,1339624257444342
493515,1339620898880142
493510,1339615021392792
493481,1339594870019832
493472,1339593180803952
493433,1339082898735192
493415,1338980935582284
493412,1338919539815724
493407,1338915105677028
493380,1338896120980877
493373,1338381626962877
493367,1338239283956537
493365,1338249730933917
493363,1338241397989449
493357,1338181263410049
493357,1338181263410049
493355,1336514723262249
493355,1336514723262249
493350,1336487234098029
493340,1336142992258029
493332,1335895139455149
493328,1335614074431249
493318,1335441642513249
493310,1335268899087249
493303,1335182372181249
493288,1335156367765749
493280,1332985580815749
493280,1332985580815749
493280,1332985580815749
493274,1332541006449309
493270,1332539269836069
493260,1332435073225269
493253,1325477322745269
493243,1325390351017269
493241,1325355500820069
493241,1325355500820069
493241,1325355500820069
493229,1316821922375529
493137,1316647701989529
493137,1316647701989529
493121,1316099308377099
493094,1316093577023874
493076,1315474276628874
493049,1315385510108874
493040,1315354759607874
493035,1315033627418274
493026,1307898368378274
493018,1307719987514274
493016,1307617966109472
493010,1307292804548286
493008,1276692243548286
493008,1276692243548286
493006,1276049631767286
493002,1278605687043886
492996,1276586050017886
492987,1276468319676296
492981,1275250266276296
492978,1275219870799556
492965,1274184525409556
492963,1276596231125556
492961,1272977615885556
492958,1273529586695156
492956,1267702024744556
492954,1267990049651236
492952,1273163599991236
492944,1271453141540236
492944,1271453141540236
492941,1275810176032442
492936,1275778667587292
492936,1275778667587292
492936,1275778667587292
492933,1275822141549247
492927,1275853523812887
492924,1275759160765047
492924,1275759160765047
492924,1275759160765047
492921,1274206247331327
492919,1273344479880327
492919,1273344479880327
492914,1254920486100327
492911,1258376610940327
492907,1258360346764927
492894,1249488978364927
492880,1249218594010927
492878,1249124427447727
492872,1249106401864927
492872,1249106401864927
492859,1249036732413247
492859,1249036732413247
492842,1248342626530047
492826,1249885554409340
492814,1249822177555940
492809,1249625469051440
492800,1247357013276440
492800,1247357013276440
492800,1247357013276440
492800,1247357013276440
492798,1196601451404440
492798,1196601451404440
492798,1196601451404440
492798,1196601451404440
492798,1196601451404440
492794,1203966857302040
492785,1206141812952040
492785,1206141812952040
492779,1199206640078040
492769,1198922268158040
492760,1201532078228040
492725,1201532552446316
492706,1201519912689956
492701,1201649837096456
492685,1201451684600600
492668,1201138424414000
492656,1200868575713000
492639,1200148988561000
492637,1200058565867000
492621,1199699317787000
492619,1199161272785000
492614,1198985512017440
492604,1198806164907440
492600,1198777491467120
492597,1198259582462600
492585,1198008693572600
492579,1197999747173000
492568,1197820819793000
492566,1197713632277000
492562,1197710952589100
492555,1199235385926888
492553,1199228245971768
492543,1198924799613168
492536,1198924710435333
492529,1198917576208533
492523,1198907572153185
492497,1181092333753185
492492,1180456047553185
492487,1180452487469625
492464,1180449461400333
492448,1180492217256833
492441,1180314360162833
492434,1180333141682513
492427,1179782246026913
492425,1180399615646913
492418,1180372959757413
492408,1180284106945413
492406,1180184314952163
492403,1176636402032163
492397,1174862506772163
492397,1174862506772163
492391,1174845654767193
492372,1174801307436693
492365,1129153788036693
492355,1127843151276693
492349,1130274370066693
492337,1130699136856693
492332,1130726303000943
492315,1130735840537343
492299,1130669335823343
492274,1130659311003243
492215,1130947039699043
492113,1130980105634043
492093,1131064048906043
492087,1130970454433099
492081,1130921561855099
492081,1130921561855099
492057,1130708994692030
492019,1123740150692030
492019,1123740150692030
492003,1170789347204030
491991,1170292068009590
491983,1188353419009590
491977,1188368665249830
491966,1184048748499830
491944,1179729214249830
491944,1179729214249830
491932,1182197146191830
491918,1182307664466830
491911,1182281869125830
491909,1181422039725830
491901,1181412667585370
491897,1184712948905370
491879,1184627074391370
491871,1183769369836783
491843,1183700835751183
491843,1183700835751183
491839,1183823513343283
491834,1183782542758483
491799,1183731329588683
491797,1183697399533483
491790,1183694854779343
491790,1183694854779343
491775,1183658191358263
491768,1170107222078263
491763,1170086921952583
491740,1172306656183983
491715,1188510760183983
491688,1185151206583983
491682,1185152172328119
491682,1185152172328119
491680,1178711799457119
491673,1173777638248119
491668,1173757232576919
491661,1178192249575919
491636,1178174880312527
491622,1178173879656419
491619,1177174668480419
491601,1177165854765071
491601,1177165854765071
491599,1175504328253798
491597,1175485145745790
491597,1175485145745790
491556,1175580709050450
491540,1175431919794050
491524,1175329902898974
491521,1175122218691614
491485,1175084308105794
491474,1174674107200794
491471,1174670579473011
491471,1174670579473011
491463,1175780200039011
491463,1175780200039011
491461,1174087197164211
491453,1172911990016811
491443,1172500458011811
491426,1172321584304211
491426,1172321584304211
491424,1172315450224131
491422,1171134960027531
491402,1171214392702531
491390,1170966369604531
491390,1170966369604531
491382,1154324182157852
491367,1154305536733292
491337,1154280595422992
491321,1153024255914992
491286,1153022585909792
491267,1153010082452116
491227,1153013267949956
491201,1154385081357956
491198,1158714319557956
491196,1160878938657956
491167,1159231581537956
491163,1139503541217956
491147,1139289821841956
491142,1139279662468760
491130,1134369268228760
491130,1134369268228760
491125,1134456969800760
491108,1134437295738840
491106,1134392319501840
491102,1129579862142840
491100,1129579863728123
491093,1129535106791123
491093,1129535106791123
491093,1129535106791123
491088,1136570175687263
491088,1136570175687263
491033,1133629644926363
491029,1132760377466363
491022,1126803431882171
491020,1141299837078171
491009,1141051133589171
490991,1220655798589171
490971,1220556805365571
490971,1220556805365571
490965,1194858405165571
490930,1194841356436771
490919,1158054887728771
490914,1141490016328771
490909,1141521846846371
490902,1141231963560371
490896,1141223689758971
490894,1135763600178971
490882,1133695474953971
490877,1134614259743971
490863,1134639031226707
490848,1134686567292907
490848,1134686567292907
490848,1134686567292907
490845,1237290787135147
490845,1237290787135147
490841,1235978430888472
490820,1236402259818472
490820,1236402259818472
490812,1234103461506410
490812,1234103461506410
490808,1223798024397618
490808,1223798024397618
490805,1205733907058982
490792,1103949905650450
490792,1103949905650450
490785,1108861523200590
490778,1118341353280590
490778,1118341353280590
490771,1130056089297330
490762,1042256427297330
490762,1042256427297330
490760,1045575911765625
490755,1046891873758425
490755,1046891873758425
490755,1046891873758425
490747,1063288286963265
490747,1063288286963265
490747,1063288286963265
490743,976860201198265
490741,976899460561765
490741,976899460561765
490741,976899460561765
490741,976899460561765
490741,976899460561765
490738,976608968458165
490734,978179175418165
490732,979749063878165
490730,978773732840165
490730,978773732840165
490730,978773732840165
490730,978773732840165
490725,986595220550885
490725,986595220550885
490701,985196169121987
490694,985195269294307
490691,985336438509907
490680,985660968620721
490666,986602071440721
490647,986603293111211
490628,986760093111211
490626,986668320651211
490611,986669888396411
490607,986773326010691
490602,989123681080691
490577,992257280080691
490568,992883787808691
490566,993353663900691
490559,993453246120197
490557,993923039598197
490551,995175788494197
490546,995645564920197
490544,995633749520697
490544,995633749520697
490528,996150498062097
490516,996620110142097
490494,996651412400497
490487,996807870968497
490425,996820570702507
490392,998383776542507
490378,998538480074567
490374,998763424084487
490364,1000325484304487
490282,1000328608422967
490255,1000535516046799
490231,1001107861108679
490091,1001210751271439
490080,1006809616197919
490053,1006875011418089
490028,1006941897838109
490012,1009495391774949
490012,1009495391774949
489917,1015110509133149
489877,1015188116166149
489875,1019064508616149
489829,1020769568378149
489794,1015763208356149
489794,1015763208356149
489732,1017041943102669
489714,1014040177325169
489689,1014038894606829
489663,1068060571406829
489652,1069603349146829
489612,1069604606083069
489606,1070375323163069
489440,1071570952384578
489413,1072031920570578
489406,1072302397204278
489393,1074444295660878
489389,1075365307108878
489343,1075586348868558
489308,1075893129244558
489266,1075908457091358
489266,1075908457091358
489257,1076066083092826
489245,1076571436988026
489238,1076472533432626
489231,1081678660148626
489229,1089396343218742
489185,1089467246476482
489171,1089531508843602
489164,1091061519143602
489164,1091061519143602
489152,1091501451397538
489136,1091426075986808
489123,1100153631768410
489109,1100680369858067
489107,1102209326658067
489105,1102285774351067
489087,1104120454303067
489070,1105955068399067
489068,1105962710733067
489057,1109019464013067
489057,1109019464013067
489042,1112247924719867
489037,1112247766999511
489033,1113622501591511
489020,1114386231761511
489014,1115455432047511
489008,1115447546029711
489005,1115829400579711
488999,1115890482019711
488996,1116986870647591
488992,1120297204243111
488983,1121683217272176
488973,1121935086366576
488951,1122023599945016
488951,1122023599945016
488932,1122103374489586
488925,1123195512496238
488919,1123729224269238
488899,1123805449306238
488890,1123822226716824
488886,1124271719685924
488872,1137977929125924
488848,1137976272515364
488848,1137976272515364
488844,1144780912015364
488837,1146301934735364
488828,1147822914335364
488818,1147997826425864
488814,1148577184489904
488807,1150815451930544
488790,1151347526564544
488787,1152867023424544
488785,1152883342820821
488779,1153521524093221
488773,1158645783206281
488771,1158797648612281
488766,1158814353806941
488764,1158989880967065
488762,1171133633287065
488744,1171150244422270
488742,1451105500273892
488717,1447962635473892
488714,1447848417811892
488701,1451993118482912
488686,1452143861886912
488680,1452896442106912
488672,1452879079038694
488635,1452763733746294
488633,1453672353094294
488624,1453763781168842
488605,1438245419568842
488518,1438208234693642
488515,1433509040122771
488494,1433411033989010
488491,1433182087707712
488472,1433054341857724
488463,1433052815204344
488381,1432900405682344
488350,1432898891945224
488348,1432519757690224
488309,1432419666448864
488279,1432381560549364
488264,1432232973743584
488264,1432232973743584
488264,1432232973743584
488264,1432232973743584
488264,1432232973743584
488255,1431298426758614
488219,1410824189062882
488215,1410902057407002
488202,1412371230287002
488199,1412591582846002
488195,1412738484160002
488191,1412885155370002
488186,1413178496222002
488180,1413398154941002
488173,1419255066141002
488173,1419255066141002
488164,1419437806104002
488142,1419730188320002
488137,1420604535500002
488137,1420604535500002
488135,1421181478430002
488135,1421181478430002
488099,1399898238450002
488093,1399453217580602
488091,1399392875808602
488084,1427873464308602
488078,1426894651551602
487987,1442134082751602
487920,1442099583245294
487659,1441334247155294
487615,1441303200497294
487592,1441147194557294
487567,1440642585870451
487559,1438230279538333
487412,1436197949557853
487339,1434665042557853
487250,1434510582733853
487222,1434355303237853
487222,1434355303237853
487220,1434129460684200
487214,1431614891009909
487167,1431689662314909
487027,1431619947145809
487014,1430698392649809
486993,1430544538297809
486917,1430542997143089
486915,1430542995589872
486904,1429921026009117
486880,1429031454047123
486863,1428980199527543
486852,1428980120362727
486846,1428273347396214
486798,1428117870836214
486744,1420540604008189
486742,1419100291615256
486736,1417863690127256
486732,1417658724242132
486719,1416808577549132
486662,1416175223446953
486551,1392154529822103
486532,1392177417945543
486505,1392052600718943
486491,1389715908404661
486480,1390445446864661
486460,1389429355341461
486444,1388450729601461
486412,1388359930649861
486305,1388352399133061
486296,1385286362859884
486274,1371461380779884
486264,1372908778583271
486258,1373921244611271
486245,1373986229522149
486234,1374022273603649
486219,1374125193330559
486175,1374146749851559
486161,1367121533961939
486156,1367279128722339
486154,1362789640824879
486140,1362831049266639
486134,1367419047450639
486074,1366490978777679
486032,1366489493786199
486032,1366489493786199
486029,1364485652872051
486003,1363548340334460
485962,1363542386749500
485945,1361670576266887
485921,1360731553177073
485921,1360731553177073
485916,1359732402103258
485824,1359055354958514
485815,1355337789008514
485729,1355336749809360
485488,1355335637922405
485377,1354480300381065
485346,1354469042911161
485290,1354510618668321
485278,1351976687821768
485278,1351976687821768
485254,1352349588673828
485247,1349954405893809
485234,1346837866273809
485220,1344749942593809
485220,1344749942593809
485215,1347287497073809
485151,1347235810828009
485143,1344750199858009
485143,1344750199858009
485135,1344749192454505
485131,1344749185131640
485115,1344749177808775
485097,1344726612898821
485053,1344697302484821
485031,1344550389742821
484954,1344037033024821
484952,1044672156865547
484949,1044993081056267
484946,1060471393136267
484941,1060478428732667
484933,1066105110492667
484926,1071731161132667
484919,1099839991532667
484910,1113890594532667
484908,1115295616612667
484898,1115972828752747
484890,1116000926450347
484883,1116014975299147
484873,1119860576410219
484873,1119860576410219
484873,1119860576410219
484860,1162159925400019
484853,1162506897040531
484848,1162557417259651
484845,1162014864214651
484845,1162014864214651
484835,1162110973638341
484823,1162531905786341
484823,1162531905786341
484811,1160434299926341
484807,1162538854826341
484802,1162547204492738
484800,1162679791080998
484798,1164319888167878
484795,1169159782905878
484786,1169186572893634
484784,1169214620219234
484777,1170255857535584
484769,1170676556247584
484765,1170690577019384
484758,1171840396403762
484751,1172401289995762
484751,1172401289995762
484749,1179605056108802
484747,1180235971876802
484732,1180384587279402
484732,1180384587279402
484730,1185851214199702
484724,1200889629673462
484721,1214898866873462
484714,1214898646823762
484711,1217467285924362
484696,1217467263811038
484685,1217747337227038
484599,1217747315004819
484527,1217747292891495
484521,1218237602473495
484521,1218237602473495
484519,1228355566442503
484517,1234740677258503
484515,1237191000658503
484513,1239632543177555
484503,1239630333789215
484308,1633169133941156
484296,1633164253844792
484288,1633149352787192
484267,1633065906978872
484214,1631575838958872
484214,1631575838958872
484209,1631562837037230
484082,1254561962351968
483985,1254583768167230
483968,1255881996967910
483958,1257416427054680
483956,1257771393834680
483952,1257787935286628
483938,1257809233278728
483938,1257809233278728
483927,1297819814112728
483920,1297922105566690
483920,1297922105566690
483906,1299793024658186
483904,1300903010788418
483883,1301257546368418
483883,1301257546368418
483879,1301339185562418
483871,1301693544252418
483861,1310196976812418
483853,1310905471732418
483845,1335154873810381
483765,1335143513279881
483765,1335143513279881
483751,1335928721360181
483748,1336084321497181
483734,1336078442523181
483727,1336135204907181
483725,1336418016835181
483722,1336220907952121
483717,1336161537806621
483716,1336359504784221
483714,1330873703340021
483712,1336387557504021
483706,1340087282162161
483702,1340186228263961
483699,1340276693145881
483694,1343456940390881
483677,1343699441008431
483660,1344857302252131
483655,1344831514609275
483640,1644304728073226
483636,1694708568839749
483542,1691787794759749
483508,1691807443877349
483482,1691804568211749
483422,1691794342650549
483392,1691790026140717
483242,1691074180450717
483230,1690049055154717
483228,1690491026060317
483194,1689164210477497
483129,1687013334947497
483108,1686723728429725
483079,1686713557475245
483066,1686713808114557
483066,1686713808114557
483063,1686355920088237
483037,1684862494550557
483026,1684860590616721
483010,1684817574299521
483007,1684706286038664
482997,1684563124346664
482979,1684561692729744
482912,1682274983289744
482886,1682272125431304
482884,1682221101116136
482870,1682245877485936
482868,1666664555609608
482845,1666832101030798
482843,1668208863830798
482822,1668165875145398
482783,1655144442945398
482769,1655133912416438
482759,1655221967043728
482752,1654512652413728
482737,1653143704706828
482690,1653826315866828
482633,1654600032432828
482586,1654599059430032
482580,1654387502658032
482554,1654246465116032
482514,1654230036452627
482476,1654089505238627
482397,1653682111567886
482397,1653682111567886
482356,1653079660579712
482293,1647573465826712
482282,1647543790944272
482277,1647526861249472
482267,1647523334229722
482258,1646708600967722
482252,1645350712197722
482244,1643241524577722
482238,1643241383965214
482218,1600985972186543
482198,1600977744418763
482173,1600879819889963
482142,1600878822810506
482112,1600932833903306
482104,1590506335253306
482104,1590506335253306
482086,1644910791567938
482084,1644876052866938
482082,1644475518290543
482080,1644505345116803
482077,1644608383243883
481939,1644607410568823
481937,1641979310158223
481915,1641922639570223
481892,1588983341037849
481870,1588929856848249
481858,1588827736496409
481855,1588798029784869
481850,1588768395707529
481791,1588768360428866
481730,1589011555523666
481636,1588891526142386
481628,1641443089028647
481490,1641390154961767
481478,1641385231978177
481478,1641385231978177
481471,1641299151641965
481466,1638295387465165
481466,1638295387465165
481439,1638260282725884
481389,1638229640887116
481311,1637246871295116
481268,1634492121508889
481212,1628213569171570
481207,1625668195687570
481182,1622754943192550
481160,1622753531357510
481111,1621346370977510
481103,1621259272296230
481054,1621238165089430
480775,1581000699432748
480754,1584700683797748
480566,1584834816593748
480553,1584832407721968
480549,1584817613949927
480518,1584817600162628
480518,1584817600162628
480507,1582399140484628
480476,1582349588974388
480474,1582318989586184
480474,1582318989586184
480454,1582167152467784
480414,1581133867732784
480357,1581084317324144
480256,1580909219086650
480251,1580779400167140
480209,1580793521202740
480204,1580745258229940
480199,1580716194084740
480180,1580681720558240
480178,1579236961448240
480115,1577792202338240
480113,1577777876499440
480043,1577578389518000
480011,1577527320745010
480005,1577476320962882
479838,1577474618449874
479827,1574014467349874
479750,1574285972041892
479739,1557334612441892
479708,1557347957964292
479695,1550435168064292
479692,1572714620250710
479682,1583842324250710
479682,1583842324250710
479638,1581050926032310
479527,1567221939432310
478926,1567080848499430
478901,1567069714832230
478886,1566978956762230
478885,1544611538121619
478872,1539584300229619
478865,1540255443429619
478829,1540926578789619
478814,1542946600801011
478814,1542946600801011
478792,1540636112644011
478767,1540657445205611
478721,1533514589205611
478696,1542126478855611
478530,1541575028095611
478496,1541568067691740
478216,1590252484996457
478166,1542299834417320
478164,1543637350177320
478045,1600475504289074
478025,1600475306909068
477966,1597773702636268
477951,1597703712939268
477945,1597700218095418
477945,1597700218095418
477926,1597337379697018
477843,1597267642297018
477814,1597197612820018
477785,1597186446871858
477736,1585965663511858
477667,1585914933142738
477598,1585907852292538
477589,1585890904054138
477576,1585889479949957
477544,1585869765039077
477542,1585828841434457
477495,1585870322905817
477487,1585399572487457
477475,1585195801750817
477422,1529253311754398
477401,1529356836552908
477399,1529370352487508
477396,1529384003571556
477326,1529444825189056
477314,1529658840097856
477305,1530493550197856
477302,1532501717991656
477281,1533435734431656
477266,1533836282200139
477258,1533840281590919
477244,1533836049582512
477210,1533864002202872
477204,1578630964443878
477204,1578630964443878
477187,1581373343872758
477144,1578676088818758
477071,1578623600419968
477049,1578577250700948
477042,1534851746650690
477025,1535189972335690
477025,1535189972335690
476995,1543752409166030
476993,1543766253068119
476974,1543775780867239
476925,1543266497600839
476880,1542844507076839
476832,1542830650422739
476765,1542785429285779
476761,1542806048389249
476734,1582686325189249
476704,1582714820320459
476654,1582700078785759
476652,1582765561888948
476652,1582765561888948
476647,1559232910093948
476645,1559192120630548
476626,1559088107732968
476605,1559061004150168
476549,1558925711554168
476513,1558912196207368
476336,1555893178012168
476181,1555882481647528
476147,1555614515407528
475998,1554281743627528
475977,1546637171251528
475970,1546109225779528
475951,1545977239717528
475830,1545972121986664
475827,1545767610546730
475825,1542522203310730
475820,1541544688605730
475770,1539654888960730
475757,1539330873465730
475753,1539327637768180
475737,1539068783188180
475730,1539064246992670
475630,1539062302908880
475537,1539061008635980
475417,1539059721618340
475407,1538802906018340
475375,1538163514938340
475375,1538163514938340
475369,1537515595997125
475343,1536873984887125
475214,1536861100328725
475190,1536833101837195
475174,1534617989665195
475151,1534552957627195
475125,1534551789362035
475116,1533256329182035
475055,1533174682031679
475040,1532649061506879
474952,1532648102004099
474827,1532701474134939
474794,1532688487341939
474780,1532484529863903
474739,1532453333580063
474713,1532438444796633
474682,1532115428391633
474596,1532106420660453
474533,1532096216187845
474529,1532091278099228
474361,1532088712858388
474336,1530800197858388
474285,1529509114498388
474261,1529247814570388
474252,1529116912156388
474232,1529116892483297
474173,1529011163470627
474160,1528748525098627
474148,1528735365943318
474145,1528653892874158
474126,1528652579216158
474119,1528855195808658
474065,1528781914104498
474052,1528772195949948
474045,1528597292066610
474043,1528278535311150
474031,1527917193905550
474019,1526740106500350
473998,1567601108500350
473969,1566322533400350
473969,1566322533400350
473901,1565172493767620
473885,1565097960574175
473882,1564153813639175
473867,1563637684581575
473860,1558705155525575
473852,1552367145825575
473830,1552125795581447
473830,1552125795581447
473795,1551804103197647
473787,1551288782469647
473767,1544862711069647
473727,1545073079829647
473705,1544968914673097
473700,1541398074919847
473671,1541395469827607
473668,1539043324429607
473664,1538977914430607
473523,1537669746070607
473484,1537507093274597
473466,1537493625724997
473464,1537493450301430
473362,1536818752431430
473357,1536818065513960
473355,1536815317844080
473347,1536812570174200
473345,1536737124257500
473326,1536734380769620
473261,1524437587169620
473249,1520348533649620
473178,1520074521951502
473109,1520006520030502
473024,1517264231670502
473005,1517196072159502
472947,1517195052190567
472929,1517190908265127
472817,1516747275829927
472801,1516736235692647
472783,1516736097436951
472758,1516637064039631
472738,1516567310523631
472732,1516536682234951
472723,1516328168173951
472705,1516189159105951
472673,1516119406048951
472647,1515090415891351
472609,1515086936236485
472603,1515045289728285
472598,1514985488767425
472458,1514925687894285
472223,1514832733694252
472218,1514638154518914
472206,1514624281121514
472101,1514603483479614
472076,1514394445087614
472015,1514354341759257
472008,1514075338303257
471982,1513987452343137
471974,1512596533423137
471933,1511347002313137
471906,1510655368363137
471816,1510379743555137
471803,1510366180655937
471775,1506963300005937
471757,1506281120945937
471734,1506144785803551
471699,1506144649855095
471697,1506143278773858
471664,1506143210965686
471533,1503199246015746
471500,1503095785596277
471474,1503094427217397
471438,1502038705727815
471429,1501739455374874
471388,1501735469395374
471130,1500781416169374
471099,1500780043521714
471080,1500660286823154
470994,1499288040023154
470987,1499278088221692
470978,1482796977181692
470949,1482796867307619
470881,1482606501461979
470833,1481608880070219
470827,1479111380286219
470788,1478948740392699
470749,1478947900203603
470745,1476170360354943
470704,1475959671857943
470632,1474557654317943
470632,1474557654317943
470592,1474458112985144
470531,1474395591756615
470478,1474118161344615
470421,1474117125386970
470401,1471412069995170
470370,1471233026977770
470344,1463399185237770
470336,1463027003068170
470296,1462667918588520
470285,1462654101709320
470164,1462480729121820
470131,1462466636954820
470111,1461558705878700
469918,1461189714289500
469916,1460859862896324
469903,1460859718161180
469898,1460880583164780
469892,1460874792065820
469828,1459514481637713
469822,1459214485912593
469785,1457774616592464
469780,1457056583002464
469734,1456769370994464
469659,1454761738654464
469531,1451173929454464
469491,1447568854204464
469445,1446488206789464
469430,1446476702397093
469424,1445810169308853
469390,1442916168188853
469323,1442910030406220
469287,1426389307081491
469275,1426328656994091
469271,1426299386599077
469230,1425278546278197
469228,1425278517544124
469190,1425274207433144
469177,1424455326600877
469172,1424312251812877
469172,1424312251812877
469168,1424120035667512
469159,1422626014614123
469153,1422444177502563
469146,1422437041469776
469126,1422436488274430
469110,1422007658038430
469094,1421993374764230
469083,1421815720354502
469081,1420664308291649
469057,1420521494419649
469057,1420521494419649
469054,1420287418259583
469038,1411222028435301
469036,1410507307295301
468996,1410644645475301
468994,1410918207183301
468944,1412785198955401
468940,1412474060277001
468894,1401445047321001
468894,1401445047321001
468847,1401444347329172
468828,1401427551148292
468742,1401399881991608
468724,1401259191657608
468716,1400347263666608
468686,1399898673215408
468665,1398603156670208
468545,1398582021051308
468539,1398544708305358
468535,1397524708326166
468523,1389297165097362
468518,1390526738365362
468502,1390384543225362
468500,1393936257448014
468500,1393936257448014
468500,1393936257448014
468467,1391237620819338
468467,1391237620819338
468463,1391196532584582
468463,1391196532584582
468461,1382649714491963
468458,1382651073981283
468455,1382652433470603
468452,1382653792959923
468450,1382655150270703
468448,1382656507581483
468444,1382657864892263
468442,1382659220013723
468439,1382660575135183
468437,1382661930256643
468435,1382663285378103
468433,1382664640499563
468433,1382664640499563
468431,1382661764323403
