snapped_at,price,market_cap,total_volume
2025-04-16 00:00:00 UTC,0.7806273322259484,62800968.85641127,80830.71262086397
2025-04-17 00:00:00 UTC,0.7676885426372904,61768171.7762182,114620.0834098659
2025-04-18 00:00:00 UTC,0.7777993942314256,62588991.712131746,133865.55319413776
2025-04-19 00:00:00 UTC,0.7593304528868507,61111717.36823696,123707.72078129691
2025-04-20 00:00:00 UTC,0.7456229534906973,60016860.68678046,120565.43212046886
2025-04-21 00:00:00 UTC,0.7424180431560773,59815444.64546356,181271.64272485324
2025-04-22 00:00:00 UTC,0.7637169148141942,61499466.76090058,176952.71759120855
2025-04-23 00:00:00 UTC,0.7984394640569633,64135043.47055007,192337.1553331988
2025-04-24 00:00:00 UTC,0.8147952814583107,65630504.49391799,114215.0766806717
2025-04-25 00:00:00 UTC,0.8199384743430634,65997844.30992633,108300.46966347031
2025-04-26 00:00:00 UTC,0.8091208708881009,65213547.5022645,113761.53640283606
2025-04-27 00:00:00 UTC,0.7999223707626627,64448108.651990265,78494.0051522481
2025-04-28 00:00:00 UTC,0.7949056785250956,64054734.05338784,70577.05389205119
2025-04-29 00:00:00 UTC,0.7942046182858221,63996345.62909416,110048.01231571213
2025-04-30 00:00:00 UTC,0.7918908369474922,63835854.102123454,89363.1855831371
2025-05-01 00:00:00 UTC,0.7610660045810993,61308876.77631048,123297.31532311266
2025-05-02 00:00:00 UTC,0.7507892990784821,60526660.1040465,149349.6852874952
2025-05-03 00:00:00 UTC,0.7429252250077125,59903160.06471937,96496.5532672579
2025-05-04 00:00:00 UTC,0.7531376830651053,60734782.84513541,100582.86684890777
2025-05-05 00:00:00 UTC,0.7207513259361759,58123983.31050105,166261.79406852255
2025-05-06 00:00:00 UTC,0.7191250888046725,58019637.763495475,88013.95283879782
2025-05-07 00:00:00 UTC,0.7458068012212895,60144782.69096966,141124.96923868044
2025-05-08 00:00:00 UTC,0.7553963064187863,60940506.787556976,92523.38250273383
2025-05-09 00:00:00 UTC,0.8318788501529427,67129715.0175897,139376.528103586
2025-05-10 00:00:00 UTC,0.86997443510118,70211835.70920143,154846.30515514707
2025-05-11 00:00:00 UTC,0.905446319353056,73044875.10298638,139332.732073025
2025-05-12 00:00:00 UTC,0.879167320137865,70994843.13756394,127226.05465832546
2025-05-13 00:00:00 UTC,0.8652422994093529,69862029.80220902,147294.9829061437
2025-05-14 00:00:00 UTC,0.854984619805842,69039225.87349269,150065.27527039044
2025-05-15 00:00:00 UTC,0.8282171545324988,66887113.07356877,89838.2662698699
2025-05-16 00:00:00 UTC,0.7963415387734142,64321260.2254965,122398.81126039464
2025-05-17 00:00:00 UTC,0.7828033878858571,63236351.19088089,102798.10700738001
2025-05-18 00:00:00 UTC,0.770392770106559,62241563.09293421,88622.91418033969
2025-05-19 00:00:00 UTC,0.8237920953350626,66562374.01553785,207279.14129734488
2025-05-20 00:00:00 UTC,0.8076960391221981,65273351.245023176,99131.8616348965
2025-05-21 00:00:00 UTC,0.797613909441202,64436565.96183877,88910.20049995213
2025-05-22 00:00:00 UTC,0.8206802501553403,66329841.92709793,123882.91012792209
2025-05-23 00:00:00 UTC,0.864264930514116,69872181.69505963,159747.94994058917
2025-05-24 00:00:00 UTC,0.8044524101235394,65038044.25692186,208102.20573611688
2025-05-25 00:00:00 UTC,0.7900085644471192,63882461.23302638,159917.9366722955
